frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
8097,270.17,green,observed,1.0,2.45,,green,0,-13.28,0,-2.45,1,10.64
8100,270.27,green,observed,1.0,2.13,,green,0,-13.94,0,-2.13,1,10.64
8103,270.37,green,observed,0.906,1.81,,green,0,-13.28,0,-1.81,1,10.37
8106,270.47,green,observed,0.906,1.81,,green,0,-12.73,0,-1.81,1,10.57
8109,270.57,green,observed,1.0,2.13,,green,0,-13.17,0,-2.13,1,10.16
8112,270.67,green,observed,1.0,2.56,,green,0,-13.5,0,-2.56,1,10.23
8115,270.77,green,observed,1.0,2.13,,green,0,-13.5,0,-2.13,1,10.43
8118,270.871,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,10.37
8121,270.971,green,observed,0.693,1.39,,green,0,-13.5,0,-1.39,1,9.55
8124,271.071,green,observed,0.693,1.39,,green,0,-13.17,0,-1.39,1,10.71
8127,271.171,green,observed,1.0,2.13,,green,0,-12.51,0,-2.13,1,10.64
8130,271.271,green,observed,0.799,1.6,,green,0,-13.17,0,-1.6,1,11.25
8133,271.371,green,observed,0.852,1.7,,green,0,-13.83,0,-1.7,1,10.77
8136,271.471,green,observed,0.533,1.07,,green,0,-13.72,0,-1.07,1,10.23
8139,271.571,green,observed,1.0,2.56,,green,0,-13.39,0,-2.56,1,11.65
8142,271.671,green,observed,0.959,1.92,,green,0,-13.94,0,-1.92,1,10.71
8145,271.772,green,observed,1.0,2.24,,green,0,-13.94,0,-2.24,1,10.84
8148,271.872,green,observed,1.0,2.02,,green,0,-13.61,0,-2.02,1,11.72
8151,271.972,green,observed,1.0,2.45,,green,0,-13.39,0,-2.45,1,10.84
8154,272.072,green,observed,1.0,2.02,,green,0,-13.94,0,-2.02,1,11.59
8157,272.172,green,observed,1.0,2.13,,green,0,-13.39,0,-2.13,1,12.4
8160,272.272,green,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,11.45
8163,272.372,green,observed,1.0,3.62,,green,0,-12.95,0,-3.62,1,12.67
8166,272.472,green,observed,1.0,3.41,,green,0,-13.61,0,-3.41,1,11.52
8169,272.572,green,observed,1.0,3.2,,green,0,-12.62,0,-3.2,1,11.04
8172,272.672,green,observed,1.0,3.09,,green,0,-14.05,0,-3.09,1,11.92
8175,272.772,green,observed,1.0,3.2,,green,0,-14.05,0,-3.2,1,12.2
8178,272.873,green,observed,1.0,2.24,,green,0,-14.38,0,-2.24,1,11.52
8181,272.973,green,observed,1.0,2.34,,green,0,-14.71,0,-2.34,1,11.59
8184,273.073,green,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,11.86
8187,273.173,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,11.99
8190,273.273,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,12.06
8193,273.373,green,observed,0.799,1.6,,green,0,-14.16,0,-1.6,1,12.53
8196,273.473,green,observed,0.906,1.81,,green,0,-13.39,0,-1.81,1,11.45
8199,273.573,green,observed,1.0,2.88,,green,0,-13.28,0,-2.88,1,12.53
8202,273.673,green,observed,1.0,2.02,,green,0,-13.28,0,-2.02,1,11.92
8205,273.774,green,observed,1.0,2.13,,green,0,-13.5,0,-2.13,1,11.65
8208,273.874,green,observed,0.586,1.17,,green,0,-14.16,0,-1.17,1,11.92
8211,273.974,green,observed,1.0,2.34,,green,0,-14.16,0,-2.34,1,12.06
8214,274.074,green,observed,1.0,2.88,,green,0,-13.61,0,-2.88,1,12.53
8217,274.174,green,observed,0.533,1.07,,green,0,-13.5,0,-1.07,1,11.18
8220,274.274,green,observed,1.0,2.13,,green,0,-13.5,0,-2.13,1,12.2
8223,274.374,green,observed,0.959,1.92,,green,0,-13.94,0,-1.92,1,11.52
8226,274.474,green,observed,1.0,2.24,,green,0,-13.83,0,-2.24,1,11.38
8229,274.574,green,observed,1.0,2.24,,green,0,-14.82,0,-2.24,1,12.13
8232,274.674,green,observed,1.0,2.24,,green,0,-13.94,0,-2.24,1,11.79
8235,274.774,green,observed,1.0,2.98,,green,0,-14.16,0,-2.98,1,11.04
8238,274.875,green,observed,1.0,3.2,,green,0,-13.72,0,-3.2,1,11.45
8241,274.975,green,observed,1.0,2.13,,green,0,-14.27,0,-2.13,1,11.65
8244,275.075,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,11.99
8247,275.175,green,observed,1.0,2.13,,green,0,-13.94,0,-2.13,1,11.31
8250,275.275,green,observed,1.0,3.41,,green,0,-13.72,0,-3.41,1,11.04
8253,275.375,green,observed,1.0,2.24,,green,0,-13.5,0,-2.24,1,11.38
8256,275.475,green,observed,0.906,1.81,,green,0,-13.06,0,-1.81,1,10.37
8259,275.575,green,observed,1.0,2.02,,green,0,-13.17,0,-2.02,1,11.79
8262,275.675,green,observed,1.0,2.13,,green,0,-14.49,0,-2.13,1,10.98
8265,275.776,green,observed,1.0,2.56,,green,0,-13.94,0,-2.56,1,10.23
8268,275.876,green,observed,1.0,2.56,,green,0,-13.94,0,-2.56,1,11.99
8271,275.976,green,observed,0.959,1.92,,green,0,-13.83,0,-1.92,1,11.59
8274,276.076,green,observed,0.852,1.7,,green,0,-13.83,0,-1.7,1,11.11
8277,276.176,green,observed,0.852,1.7,,green,0,-13.17,0,-1.7,1,10.77
8280,276.276,green,observed,1.0,2.13,,green,0,-14.05,0,-2.13,1,10.5
8283,276.376,green,observed,1.0,2.24,,green,0,-14.6,0,-2.24,1,10.71
8286,276.476,green,observed,1.0,2.24,,green,0,-14.05,0,-2.24,1,11.92
8289,276.576,green,observed,1.0,2.13,,green,0,-13.61,0,-2.13,1,10.57
8292,276.676,green,observed,0.693,1.39,,green,0,-14.27,0,-1.39,1,10.03
8295,276.776,green,observed,1.0,2.24,,green,0,-13.72,0,-2.24,1,10.64
8298,276.877,green,observed,1.0,2.56,,green,0,-13.72,0,-2.56,1,10.98
8301,276.977,green,observed,1.0,2.66,,green,0,-12.95,0,-2.66,1,11.04
8304,277.077,green,observed,1.0,2.66,,green,0,-13.28,0,-2.66,1,10.64
8307,277.177,green,observed,1.0,2.24,,green,0,-12.84,0,-2.24,1,10.3
8310,277.277,green,observed,1.0,2.56,,green,0,-13.5,0,-2.56,1,9.89
8313,277.377,green,observed,1.0,2.45,,green,0,-14.27,0,-2.45,1,10.03
8316,277.477,green,observed,1.0,2.13,,green,0,-14.27,0,-2.13,1,10.5
8319,277.577,green,observed,0.799,1.6,,green,0,-13.83,0,-1.6,1,10.37
8322,277.677,green,observed,1.0,2.77,,green,0,-13.72,0,-2.77,1,10.3
8325,277.778,green,observed,1.0,2.98,,green,0,-14.27,0,-2.98,1,9.49
8328,277.878,green,observed,0.799,1.6,,green,0,-13.72,0,-1.6,1,10.98
8331,277.978,green,observed,1.0,3.09,,green,0,-14.27,0,-3.09,1,9.89
8334,278.078,green,observed,1.0,2.45,,green,0,-12.73,0,-2.45,1,9.35
8337,278.178,green,observed,1.0,2.02,,green,0,-13.17,0,-2.02,1,9.21
8340,278.278,green,observed,1.0,3.41,,green,0,-14.27,0,-3.41,1,9.82
8343,278.378,green,observed,1.0,3.09,,green,0,-14.16,0,-3.09,1,10.23
8346,278.478,green,observed,1.0,3.41,,green,0,-13.61,0,-3.41,1,9.49
8349,278.578,green,observed,1.0,2.56,,green,0,-14.16,0,-2.56,1,8.88
8352,278.678,green,observed,1.0,3.2,,green,0,-13.61,0,-3.2,1,9.96
8355,278.778,green,observed,1.0,2.24,,green,0,-13.39,0,-2.24,1,10.5
8358,278.879,green,observed,1.0,2.13,,green,0,-14.16,0,-2.13,1,10.98
8361,278.979,green,observed,0.906,1.81,,green,0,-14.49,0,-1.81,1,10.16
8364,279.079,green,observed,1.0,3.09,,green,0,-14.27,0,-3.09,1,9.62
8367,279.179,green,observed,1.0,2.77,,green,0,-12.95,0,-2.77,1,10.16
8370,279.279,green,observed,0.693,1.39,,green,0,-13.39,0,-1.39,1,9.08
8373,279.379,green,observed,1.0,3.3,,green,0,-13.61,0,-3.3,1,8.81
8376,279.479,green,observed,1.0,3.09,,green,0,-13.06,0,-3.09,1,8.47
8379,279.579,green,observed,1.0,3.94,,green,0,-13.94,0,-3.94,1,9.96
8382,279.679,green,observed,1.0,2.34,,green,0,-13.83,0,-2.34,1,9.42
8385,279.78,green,observed,1.0,2.66,,green,0,-13.06,0,-2.66,1,9.15
8388,279.88,green,observed,1.0,2.66,,green,0,-13.5,0,-2.66,1,9.69
8391,279.98,green,low_confidence,0.373,0.75,lamp_near_threshold,green,0,-12.62,0,-0.75,1,8.2
8394,280.08,green,observed,1.0,2.88,,green,0,-12.84,0,-2.88,1,9.28
8397,280.18,green,observed,1.0,3.09,,green,0,-13.61,0,-3.09,1,9.62
8400,280.28,green,observed,1.0,3.09,,green,0,-14.38,0,-3.09,1,9.62
8403,280.38,green,observed,1.0,2.98,,green,0,-14.05,0,-2.98,1,9.21
8406,280.48,green,observed,1.0,3.52,,green,0,-14.27,0,-3.52,1,10.5
8409,280.58,green,observed,1.0,3.41,,green,0,-14.05,0,-3.41,1,10.23
8412,280.68,green,observed,1.0,3.2,,green,0,-15.15,0,-3.2,1,10.3
8415,280.78,green,observed,1.0,2.24,,green,0,-13.61,0,-2.24,1,10.1
8418,280.881,green,observed,1.0,2.88,,green,0,-14.49,0,-2.88,1,9.76
8421,280.981,green,observed,1.0,3.09,,green,0,-14.27,0,-3.09,1,9.89
8424,281.081,green,observed,0.906,1.81,,green,0,-13.06,0,-1.81,1,10.03
8427,281.181,green,observed,1.0,2.66,,green,0,-14.05,0,-2.66,1,9.89
8430,281.281,green,observed,1.0,2.24,,green,0,-13.83,0,-2.24,1,9.01
8433,281.381,green,observed,1.0,2.45,,green,0,-13.72,0,-2.45,1,10.3
8436,281.481,green,observed,0.959,1.92,,green,0,-13.94,0,-1.92,1,10.64
8439,281.581,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,10.71
8442,281.681,green,observed,0.959,1.92,,green,0,-13.72,0,-1.92,1,10.77
8445,281.782,green,observed,0.746,1.49,,green,0,-12.73,0,-1.49,1,10.77
8448,281.882,green,observed,1.0,3.2,,green,0,-13.17,0,-3.2,1,11.86
8451,281.982,green,observed,0.852,1.7,,green,0,-12.84,0,-1.7,1,11.59
8454,282.082,green,observed,0.906,1.81,,green,0,-13.5,0,-1.81,1,10.1
8457,282.182,green,observed,1.0,2.66,,green,0,-14.27,0,-2.66,1,11.45
8460,282.282,green,observed,0.693,1.39,,green,0,-14.27,0,-1.39,1,11.45
8463,282.382,green,observed,1.0,2.98,,green,0,-14.27,0,-2.98,1,12.06
8466,282.482,green,observed,0.959,1.92,,green,0,-14.6,0,-1.92,1,10.71
8469,282.582,green,observed,0.799,1.6,,green,0,-14.38,0,-1.6,1,11.25
8472,282.682,green,observed,1.0,2.98,,green,0,-13.94,0,-2.98,1,12.13
8475,282.782,green,observed,1.0,2.56,,green,0,-13.94,0,-2.56,1,10.43
8478,282.883,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,12.4
8481,282.983,green,observed,1.0,2.45,,green,0,-13.61,0,-2.45,1,11.11
8484,283.083,green,observed,1.0,2.24,,green,0,-13.61,0,-2.24,1,11.99
8487,283.183,green,observed,0.693,1.39,,green,0,-13.83,0,-1.39,1,11.18
8490,283.283,green,observed,1.0,2.13,,green,0,-13.94,0,-2.13,1,12.2
8493,283.383,green,observed,1.0,2.24,,green,0,-12.95,0,-2.24,1,13.28
8496,283.483,green,observed,1.0,3.09,,green,0,-14.27,0,-3.09,1,11.99
8499,283.583,green,observed,1.0,2.24,,green,0,-13.39,0,-2.24,1,11.11
8502,283.683,green,observed,1.0,2.56,,green,0,-13.72,0,-2.56,1,11.92
8505,283.784,green,observed,1.0,2.02,,green,0,-13.83,0,-2.02,1,10.98
8508,283.884,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,11.31
8511,283.984,green,observed,1.0,2.02,,green,0,-12.4,0,-2.02,1,11.79
8514,284.084,green,observed,0.906,1.81,,green,0,-13.83,0,-1.81,1,12.2
8517,284.184,green,observed,1.0,2.45,,green,0,-13.72,0,-2.45,1,11.65
8520,284.284,green,observed,1.0,2.02,,green,0,-14.27,0,-2.02,1,11.65
8523,284.384,green,observed,1.0,3.52,,green,0,-13.83,0,-3.52,1,11.86
8526,284.484,green,observed,1.0,2.88,,green,0,-13.94,0,-2.88,1,11.99
8529,284.584,green,observed,0.959,1.92,,green,0,-14.05,0,-1.92,1,12.67
8532,284.684,green,observed,0.906,1.81,,green,0,-15.04,0,-1.81,1,12.4
8535,284.784,green,observed,1.0,2.24,,green,0,-14.6,0,-2.24,1,12.67
8538,284.885,green,observed,1.0,2.02,,green,0,-13.83,0,-2.02,1,12.81
8541,284.985,green,observed,1.0,2.98,,green,0,-13.28,0,-2.98,1,12.33
8544,285.085,green,observed,1.0,2.02,,green,0,-14.16,0,-2.02,1,12.94
8547,285.185,green,observed,1.0,3.2,,green,0,-14.16,0,-3.2,1,12.81
8550,285.285,green_blink,observed,1.0,3.2,,green_flash,0,-13.83,0,-3.2,0,-10.71
8553,285.385,green_blink,observed,0.799,1.6,,green_flash,0,-13.83,0,-1.6,0,-11.31
8556,285.485,green_blink,observed,0.959,1.92,,green_flash,0,-14.93,0,-1.92,0,-11.04
8559,285.585,green_blink,observed,1.0,2.45,,green_flash,0,-13.72,0,-2.45,0,-11.18
8562,285.685,green_blink,observed,1.0,3.3,,green_flash,0,-13.83,0,-3.3,0,-11.38
8565,285.786,green_blink,observed,1.0,3.41,,green,0,-14.38,0,-3.41,1,11.38
8568,285.886,green_blink,observed,0.586,1.17,,green,0,-13.39,0,-1.17,1,12.33
8571,285.986,green_blink,observed,1.0,2.66,,green,0,-14.49,0,-2.66,1,12.47
8574,286.086,green_blink,observed,1.0,2.98,,green,0,-12.95,0,-2.98,1,11.65
8577,286.186,green_blink,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,11.52
8580,286.286,unknown,occluded,0.0,2.98,occluded,occluded,0,-13.17,0,-2.98,0,-11.25
8583,286.386,green_blink,observed,1.0,2.88,,green_flash,0,-13.72,0,-2.88,0,-11.25
8586,286.486,green_blink,observed,1.0,2.56,,green_flash,0,-13.72,0,-2.56,0,-11.04
8589,286.586,unknown,occluded,0.0,3.2,occluded,occluded,0,-13.94,0,-3.2,0,-11.38
8592,286.686,unknown,occluded,0.0,2.34,occluded,occluded,0,-13.28,0,-2.34,0,-10.77
8595,286.786,green_blink,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,10.91
8598,286.887,green_blink,observed,1.0,2.45,,green,0,-14.27,0,-2.45,1,11.72
8601,286.987,green_blink,observed,1.0,2.66,,green,0,-14.05,0,-2.66,1,11.65
8604,287.087,green_blink,observed,1.0,2.13,,green,0,-13.61,0,-2.13,1,11.18
8607,287.187,green_blink,observed,1.0,2.45,,green,0,-14.38,0,-2.45,1,11.52
8610,287.287,green_blink,observed,1.0,2.66,,green_flash,0,-13.94,0,-2.66,0,-10.84
8613,287.387,green_blink,observed,1.0,3.3,,green_flash,0,-14.6,0,-3.3,0,-10.98
8616,287.487,green_blink,observed,0.959,1.92,,green_flash,0,-13.39,0,-1.92,0,-10.77
8619,287.587,green_blink,observed,1.0,2.34,,green_flash,0,-14.82,0,-2.34,0,-10.5
8622,287.687,green_blink,observed,1.0,2.24,,green_flash,0,-14.27,0,-2.24,0,-10.57
8625,287.788,green_blink,observed,1.0,2.66,,green,0,-14.05,0,-2.66,1,10.5
8628,287.888,green_blink,observed,1.0,2.45,,green,0,-14.16,0,-2.45,1,10.77
8631,287.988,green_blink,observed,1.0,2.66,,green,0,-14.82,0,-2.66,1,11.45
8634,288.088,green_blink,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,11.31
8637,288.188,green_blink,observed,1.0,3.41,,green,0,-13.17,0,-3.41,1,10.98
8640,288.288,amber,observed,0.906,1.81,,amber,0,-14.6,1,1.81,0,-10.98
8643,288.388,amber,observed,0.906,1.81,,amber,0,-13.72,1,1.81,0,-10.91
8646,288.488,unknown,occluded,0.0,0.85,occluded,occluded,0,-13.83,1,0.85,0,-11.18
8649,288.588,unknown,occluded,0.0,0.21,occluded,occluded,0,-12.73,1,0.21,0,-11.31
8652,288.688,amber,observed,0.852,1.7,,amber,0,-13.06,1,1.7,0,-10.98
8655,288.788,amber,observed,0.586,1.17,,amber,0,-13.06,1,1.17,0,-11.11
8658,288.889,amber,observed,0.852,1.7,,amber,0,-14.16,1,1.7,0,-11.25
8661,288.989,amber,observed,1.0,2.13,,amber,0,-14.71,1,2.13,0,-11.38
8664,289.089,amber,observed,1.0,2.88,,amber,0,-13.94,1,2.88,0,-11.79
8667,289.189,amber,observed,1.0,3.41,,amber,0,-14.16,1,3.41,0,-10.91
8670,289.289,amber,observed,1.0,2.88,,amber,0,-13.94,1,2.88,0,-11.45
8673,289.389,amber,observed,0.746,1.49,,amber,0,-13.39,1,1.49,0,-11.38
8676,289.489,amber,observed,1.0,2.02,,amber,0,-13.61,1,2.02,0,-11.31
8679,289.589,amber,observed,1.0,2.98,,amber,0,-14.27,1,2.98,0,-10.91
8682,289.689,amber,observed,1.0,2.56,,amber,0,-14.16,1,2.56,0,-11.11
8685,289.79,amber,observed,1.0,2.56,,amber,0,-13.72,1,2.56,0,-11.45
8688,289.89,amber,observed,1.0,2.56,,amber,0,-14.49,1,2.56,0,-11.25
8691,289.99,amber,observed,1.0,2.24,,amber,0,-13.61,1,2.24,0,-11.04
8694,290.09,amber,observed,1.0,2.77,,amber,0,-13.72,1,2.77,0,-11.18
8697,290.19,amber,observed,0.852,1.7,,amber,0,-13.94,1,1.7,0,-11.25
8700,290.29,amber,observed,1.0,2.24,,amber,0,-13.06,1,2.24,0,-11.04
8703,290.39,amber,observed,1.0,2.34,,amber,0,-13.06,1,2.34,0,-11.04
8706,290.49,amber,observed,1.0,2.66,,amber,0,-13.28,1,2.66,0,-11.11
8709,290.59,amber,observed,1.0,2.13,,amber,0,-12.84,1,2.13,0,-11.38
8712,290.69,amber,observed,1.0,3.09,,amber,0,-13.72,1,3.09,0,-11.31
8715,290.79,amber,observed,0.533,1.07,,amber,0,-13.72,1,1.07,0,-11.25
8718,290.891,amber,observed,1.0,2.24,,amber,0,-14.05,1,2.24,0,-11.65
8721,290.991,amber,observed,1.0,2.56,,amber,0,-13.94,1,2.56,0,-11.38
8724,291.091,amber,observed,0.586,1.17,,amber,0,-13.39,1,1.17,0,-11.31
8727,291.191,amber,observed,1.0,2.88,,amber,0,-14.05,1,2.88,0,-10.84
8730,291.291,red,observed,1.0,3.52,,red,1,18.22,0,-3.52,0,-11.11
8733,291.391,red,observed,1.0,3.2,,red,1,15.59,0,-3.2,0,-10.64
8736,291.491,red,observed,1.0,2.13,,red,1,15.26,0,-2.13,0,-10.84
8739,291.591,red,observed,1.0,3.09,,red,1,14.6,0,-3.09,0,-11.11
8742,291.691,red,observed,1.0,3.3,,red,1,13.06,0,-3.3,0,-10.37
8745,291.792,red,observed,1.0,2.98,,red,1,13.72,0,-2.98,0,-10.84
8748,291.892,red,observed,1.0,2.88,,red,1,13.61,0,-2.88,0,-10.91
8751,291.992,red,observed,1.0,2.56,,red,1,14.82,0,-2.56,0,-10.98
8754,292.092,red,observed,1.0,2.24,,red,1,13.94,0,-2.24,0,-10.77
8757,292.192,red,observed,1.0,2.77,,red,1,13.17,0,-2.77,0,-11.31
8760,292.292,red,observed,1.0,2.45,,red,1,13.28,0,-2.45,0,-11.52
8763,292.392,red,observed,1.0,2.45,,red,1,13.5,0,-2.45,0,-11.11
8766,292.492,red,observed,1.0,2.88,,red,1,14.16,0,-2.88,0,-11.65
8769,292.592,red,observed,1.0,2.77,,red,1,14.93,0,-2.77,0,-10.57
8772,292.692,red,observed,1.0,2.66,,red,1,13.83,0,-2.66,0,-10.77
8775,292.792,red,observed,1.0,2.56,,red,1,14.16,0,-2.56,0,-11.04
8778,292.893,red,observed,1.0,2.45,,red,1,14.93,0,-2.45,0,-10.91
8781,292.993,red,observed,0.959,1.92,,red,1,14.05,0,-1.92,0,-10.91
8784,293.093,red,observed,1.0,2.24,,red,1,13.28,0,-2.24,0,-10.98
8787,293.193,red,observed,1.0,3.09,,red,1,13.72,0,-3.09,0,-10.98
8790,293.293,red,observed,1.0,2.13,,red,1,14.27,0,-2.13,0,-10.43
8793,293.393,red,observed,1.0,2.24,,red,1,13.94,0,-2.24,0,-11.04
8796,293.493,red,observed,1.0,2.66,,red,1,14.05,0,-2.66,0,-10.91
8799,293.593,red,observed,1.0,2.77,,red,1,12.95,0,-2.77,0,-10.98
8802,293.693,red,observed,1.0,3.2,,red,1,12.4,0,-3.2,0,-10.57
8805,293.794,red,observed,1.0,2.88,,red,1,13.17,0,-2.88,0,-10.98
8808,293.894,red,observed,1.0,3.2,,red,1,12.51,0,-3.2,0,-10.91
8811,293.994,red,observed,1.0,2.24,,red,1,12.95,0,-2.24,0,-11.11
8814,294.094,red,observed,0.959,1.92,,red,1,12.73,0,-1.92,0,-10.98
8817,294.194,red,observed,1.0,3.09,,red,1,13.06,0,-3.09,0,-11.11
8820,294.294,red,observed,1.0,2.56,,red,1,14.05,0,-2.56,0,-10.77
8823,294.394,red,observed,1.0,2.13,,red,1,13.39,0,-2.13,0,-11.25
8826,294.494,red,observed,1.0,3.3,,red,1,12.84,0,-3.3,0,-11.52
8829,294.594,red,observed,1.0,2.24,,red,1,12.4,0,-2.24,0,-11.18
8832,294.694,red,observed,1.0,2.24,,red,1,11.64,0,-2.24,0,-11.25
8835,294.794,red,observed,1.0,2.34,,red,1,12.84,0,-2.34,0,-11.11
8838,294.895,red,observed,1.0,2.56,,red,1,13.28,0,-2.56,0,-11.25
8841,294.995,red,observed,1.0,2.98,,red,1,13.28,0,-2.98,0,-11.25
8844,295.095,red,observed,0.639,1.28,,red,1,13.5,0,-1.28,0,-11.38
8847,295.195,red,observed,1.0,2.56,,red,1,14.05,0,-2.56,0,-10.77
8850,295.295,red,observed,0.852,1.7,,red,1,13.28,0,-1.7,0,-11.38
8853,295.395,red,observed,1.0,2.24,,red,1,13.06,0,-2.24,0,-11.31
8856,295.495,red,observed,1.0,2.34,,red,1,12.4,0,-2.34,0,-10.98
8859,295.595,red,observed,1.0,2.34,,red,1,13.61,0,-2.34,0,-11.65
8862,295.695,red,observed,1.0,2.77,,red,1,13.39,0,-2.77,0,-11.18
8865,295.796,red,observed,1.0,2.66,,red,1,13.83,0,-2.66,0,-11.31
8868,295.896,red,observed,1.0,2.24,,red,1,12.84,0,-2.24,0,-10.64
8871,295.996,red,observed,1.0,2.66,,red,1,13.61,0,-2.66,0,-10.77
8874,296.096,red,observed,1.0,2.66,,red,1,11.96,0,-2.66,0,-10.91
8877,296.196,red,observed,1.0,2.88,,red,1,14.05,0,-2.88,0,-10.98
8880,296.296,red,observed,0.959,1.92,,red,1,13.39,0,-1.92,0,-11.04
8883,296.396,red,observed,1.0,2.13,,red,1,13.61,0,-2.13,0,-11.31
8886,296.496,red,observed,1.0,2.13,,red,1,13.72,0,-2.13,0,-10.98
8889,296.596,red,observed,1.0,2.34,,red,1,12.4,0,-2.34,0,-10.91
8892,296.696,red,observed,1.0,2.34,,red,1,12.84,0,-2.34,0,-11.04
8895,296.796,red,observed,0.906,1.81,,red,1,12.62,0,-1.81,0,-11.18
8898,296.897,red,observed,1.0,2.34,,red,1,11.64,0,-2.34,0,-11.25
8901,296.997,red,observed,0.746,1.49,,red,1,13.28,0,-1.49,0,-11.18
8904,297.097,red,observed,0.959,1.92,,red,1,14.38,0,-1.92,0,-11.25
8907,297.197,red,observed,0.906,1.81,,red,1,13.28,0,-1.81,0,-11.31
8910,297.297,red,observed,0.906,1.81,,red,1,13.94,0,-1.81,0,-10.98
8913,297.397,red,observed,0.799,1.6,,red,1,13.17,0,-1.6,0,-10.84
8916,297.497,red,observed,1.0,3.09,,red,1,13.28,0,-3.09,0,-11.31
8919,297.597,red,observed,0.852,1.7,,red,1,13.5,0,-1.7,0,-11.11
8922,297.697,red,observed,0.906,1.81,,red,1,12.95,0,-1.81,0,-10.64
8925,297.798,red,observed,1.0,2.13,,red,1,12.18,0,-2.13,0,-11.25
8928,297.898,red,observed,0.959,1.92,,red,1,14.05,0,-1.92,0,-11.79
8931,297.998,red,observed,1.0,2.13,,red,1,12.73,0,-2.13,0,-10.91
8934,298.098,red,observed,1.0,2.45,,red,1,13.83,0,-2.45,0,-11.04
8937,298.198,red,observed,1.0,2.88,,red,1,12.95,0,-2.88,0,-11.11
8940,298.298,red,observed,1.0,2.88,,red,1,13.28,0,-2.88,0,-10.77
8943,298.398,red,observed,0.746,1.49,,red,1,12.95,0,-1.49,0,-10.98
8946,298.498,red,observed,1.0,3.2,,red,1,13.5,0,-3.2,0,-10.98
8949,298.598,red,observed,1.0,2.88,,red,1,14.16,0,-2.88,0,-10.98
8952,298.698,red,observed,1.0,2.98,,red,1,13.28,0,-2.98,0,-10.98
8955,298.798,red,observed,1.0,2.66,,red,1,13.39,0,-2.66,0,-11.11
8958,298.899,red,observed,0.746,1.49,,red,1,12.07,0,-1.49,0,-10.71
8961,298.999,red,observed,1.0,2.02,,red,1,12.84,0,-2.02,0,-11.04
8964,299.099,red,observed,1.0,2.02,,red,1,12.95,0,-2.02,0,-10.71
8967,299.199,red,observed,1.0,2.02,,red,1,12.84,0,-2.02,0,-10.91
8970,299.299,red,observed,1.0,2.13,,red,1,12.29,0,-2.13,0,-10.71
8973,299.399,red,observed,1.0,2.13,,red,1,12.95,0,-2.13,0,-10.91
8976,299.499,red,observed,1.0,2.45,,red,1,12.84,0,-2.45,0,-10.64
8979,299.599,red,observed,1.0,2.34,,red,1,12.51,0,-2.34,0,-10.91
8982,299.699,red,observed,1.0,2.34,,red,1,13.5,0,-2.34,0,-10.71
8985,299.8,red,observed,1.0,2.24,,red,1,12.84,0,-2.24,0,-11.31
8988,299.9,red,observed,1.0,2.34,,red,1,12.62,0,-2.34,0,-11.52
8991,300.0,red,observed,1.0,2.13,,red,1,12.95,0,-2.13,0,-11.25
8994,300.1,red,observed,1.0,2.34,,red,1,13.5,0,-2.34,0,-10.57
8997,300.2,red,observed,1.0,2.56,,red,1,12.73,0,-2.56,0,-10.98
9000,300.3,red,observed,0.906,1.81,,red,1,12.29,0,-1.81,0,-10.16
9003,300.4,red,observed,0.959,1.92,,red,1,12.4,0,-1.92,0,-10.37
9006,300.5,red,observed,0.746,1.49,,red,1,12.95,0,-1.49,0,-10.98
9009,300.6,red,observed,1.0,2.98,,red,1,13.06,0,-2.98,0,-11.18
9012,300.7,red,observed,1.0,2.66,,red,1,12.18,0,-2.66,0,-10.84
9015,300.8,red,observed,1.0,2.13,,red,1,12.73,0,-2.13,0,-10.98
9018,300.901,red,observed,1.0,2.56,,red,1,12.95,0,-2.56,0,-11.18
9021,301.001,red,observed,1.0,2.34,,red,1,13.17,0,-2.34,0,-10.57
9024,301.101,red,observed,1.0,2.24,,red,1,12.73,0,-2.24,0,-11.11
9027,301.201,red,observed,0.906,1.81,,red,1,11.85,0,-1.81,0,-11.18
9030,301.301,red,observed,0.746,1.49,,red,1,12.29,0,-1.49,0,-11.04
9033,301.401,red,observed,0.639,1.28,,red,1,12.07,0,-1.28,0,-11.11
9036,301.501,red,observed,0.906,1.81,,red,1,12.4,0,-1.81,0,-10.77
9039,301.601,red,observed,1.0,2.45,,red,1,12.29,0,-2.45,0,-11.18
9042,301.701,red,observed,0.693,1.39,,red,1,14.27,0,-1.39,0,-10.5
9045,301.802,red,observed,1.0,2.77,,red,1,13.39,0,-2.77,0,-10.3
9048,301.902,red,observed,1.0,2.13,,red,1,12.95,0,-2.13,0,-11.25
