frame,t,state,red_score,amber_score,green_score,before_v2_rule
5025,167.668,red_amber,22.5,2.0,-3.8,none
5028,167.768,red_amber,23.1,2.4,-3.3,none
5031,167.868,red_amber,23.8,2.3,-3.0,none
5034,167.968,red_amber,22.5,2.2,-3.1,none
5037,168.068,red_amber,22.7,3.3,-3.0,none
5040,168.168,red_amber,22.9,2.9,-3.6,none
5043,168.268,red_amber,22.9,2.7,-3.7,none
5046,168.368,red_amber,23.1,2.0,-3.1,none
5049,168.468,red_amber,21.9,2.8,-3.4,none
5052,168.568,red_amber,23.0,1.7,-3.3,none
5055,168.668,red_amber,22.8,1.9,-3.0,none
5058,168.769,red_amber,23.6,1.5,-3.4,none
5061,168.869,red_amber,23.0,1.0,-3.2,none
5064,168.969,red_amber,23.8,1.4,-3.8,none
5067,169.069,red_amber,23.6,0.7,-3.4,none
5070,169.169,red_amber,20.8,1.5,-3.1,none
5073,169.269,occluded,22.9,1.2,-3.4,none
5076,169.369,occluded,22.5,1.2,-3.5,none
5079,169.469,occluded,24.0,2.1,-3.3,none
5082,169.569,occluded,24.0,1.2,-3.6,none
5085,169.67,occluded,21.6,2.4,-3.0,none
5088,169.77,green,-1.0,-2.3,28.1,none
5091,169.87,green,-1.5,-1.7,28.8,none
5094,169.97,green,-1.0,-1.7,27.4,none
5097,170.07,green,-0.4,-1.7,29.1,none
5100,170.17,green,-1.0,-2.3,28.5,none
5103,170.27,green,-2.1,-2.4,28.4,none
5106,170.37,green,-1.4,-2.0,28.5,none
5109,170.47,green,-1.5,-1.6,28.7,none
5112,170.57,green,-0.9,-1.3,29.0,none
5115,170.67,green,-1.3,-1.0,28.1,none
5118,170.771,green,-1.0,-1.4,28.4,none
5121,170.871,green,-1.0,-1.3,29.6,none
5124,170.971,green,-0.9,-0.9,28.5,none
5127,171.071,green,-0.7,-1.1,29.2,none
5130,171.171,green,-1.3,-1.4,29.2,none
5133,171.271,green,-0.9,-0.9,28.6,none
5136,171.371,green,-0.7,-1.6,29.4,none
5139,171.471,green,-1.0,-1.7,29.0,none
5142,171.571,green,-1.5,-1.2,29.6,none
5145,171.672,green,-1.0,-1.4,29.3,none
5148,171.772,green,-1.2,-1.2,29.3,none
5151,171.872,green,-0.8,-1.4,29.0,none
5154,171.972,green,-0.5,-1.4,28.5,none
5157,172.072,green,-1.5,-1.4,28.2,none
5160,172.172,green,-0.2,-1.5,29.2,none
5163,172.272,green,-0.5,-0.5,29.0,none
5166,172.372,green,-1.1,-1.1,29.4,none
5169,172.472,green,-1.0,-1.2,28.0,none
5172,172.572,green,-0.8,-1.3,28.4,none
5175,172.672,green,-1.1,-1.1,28.8,none
5178,172.773,green,-0.9,-1.5,30.2,none
5181,172.873,green,-1.2,-2.0,30.1,none
5184,172.973,green,-1.1,-1.9,29.8,none
5187,173.073,green,-1.2,-2.9,27.4,none
5190,173.173,green,-1.2,-1.9,27.5,none
5193,173.273,green,-1.2,-1.9,28.7,none
5196,173.373,green,-1.2,-1.6,30.0,none
5199,173.473,green,-0.6,-1.5,28.9,none
5202,173.573,green,-0.3,-1.9,29.3,none
5205,173.674,green,-1.6,-1.8,28.7,none
5208,173.774,green,-1.0,-2.4,29.6,none
5211,173.874,green,-0.9,-2.3,28.9,none
5214,173.974,green,-1.3,-2.1,29.6,none
5217,174.074,green,-0.7,-1.5,29.0,none
5220,174.174,green,-0.5,-1.5,28.6,none
5223,174.274,green,-0.4,-1.5,29.1,none
5226,174.374,green,-0.7,-1.5,29.4,none
5229,174.474,green,-0.7,-1.6,30.1,none
5232,174.574,green,-1.1,-1.6,28.8,none
5235,174.674,green,-1.0,-1.8,29.1,none
5238,174.775,green,-0.9,-1.5,29.9,none
5241,174.875,green,-0.8,-1.5,28.3,none
5244,174.975,green,-1.0,-1.6,29.5,none
5247,175.075,green,-1.5,-1.9,28.0,none
5250,175.175,green,-0.9,-2.1,29.1,none
5253,175.275,green,-1.3,-2.1,29.2,none
5256,175.375,green,-0.9,-2.0,29.6,none
5259,175.475,green,-1.0,-1.9,29.0,none
5262,175.575,green,-1.3,-2.0,28.5,none
5265,175.676,green,-1.2,-1.0,28.8,none
5268,175.776,green,-0.2,-2.4,28.1,none
5271,175.876,green,-0.4,-1.4,28.8,none
5274,175.976,green,-1.2,-1.5,28.7,none
5277,176.076,green,-1.2,-1.5,28.8,none
5280,176.176,green,-0.8,-1.5,29.2,none
5283,176.276,green,-1.2,-1.5,29.1,none
5286,176.376,green,-1.7,-3.1,27.5,none
5289,176.476,green,-0.8,-1.6,28.6,none
5292,176.576,green,-0.9,-1.5,28.5,none
5295,176.676,green,-0.6,-2.6,28.5,none
5298,176.777,green,-0.6,-2.9,27.2,none
5301,176.877,green,-1.0,-1.5,28.1,none
5304,176.977,green,-0.2,-1.8,27.0,none
5307,177.077,green,-0.6,-1.9,27.4,none
5310,177.177,green,-1.0,-1.8,27.1,none
5313,177.277,green,-1.1,-1.8,27.3,none
5316,177.377,green,-1.1,-2.0,27.4,none
5319,177.477,green,-1.5,-1.9,27.1,none
5322,177.577,green,-1.5,-1.7,28.1,none
5325,177.678,green,-1.2,-1.7,28.1,none
5328,177.778,green,-1.1,-1.9,26.8,none
5331,177.878,green,-1.5,-2.2,27.3,none
5334,177.978,green,-1.3,-2.2,26.5,none
5337,178.078,green,-1.3,-1.6,25.3,none
5340,178.178,green,-1.3,-1.6,27.3,none
5343,178.278,green,-1.2,-1.5,26.4,none
5346,178.378,green,-1.1,-1.6,27.2,none
5349,178.478,green,-1.1,-1.6,26.7,none
5352,178.578,green,-1.9,-2.1,26.5,none
5355,178.678,green,-1.3,-2.4,28.5,none
5358,178.779,green,-0.9,-2.2,26.4,none
5361,178.879,green,-1.2,-1.9,27.1,none
5364,178.979,green,-0.7,-2.3,27.5,none
5367,179.079,green,-1.0,-1.9,28.1,none
5370,179.179,green,-1.2,-2.3,27.1,none
5373,179.279,green,-1.3,-2.2,25.7,none
5376,179.379,green,-1.5,-2.3,27.1,none
5379,179.479,green,-0.7,-1.9,27.9,none
5382,179.579,green,-0.9,-2.8,27.5,none
5385,179.68,green,-0.3,-2.3,27.0,none
5388,179.78,green,-1.1,-0.5,27.7,none
5391,179.88,green,-0.9,-1.6,25.9,none
5394,179.98,green,-0.5,-2.0,27.3,none
5397,180.08,green,-0.8,-0.6,27.4,none
5400,180.18,green,-1.2,-0.6,27.6,none
5403,180.28,green,-0.9,-0.6,29.0,none
5406,180.38,green,-0.2,-1.8,28.6,none
5409,180.48,green,-0.5,-1.6,27.6,none
5412,180.58,green,-0.9,-1.8,27.9,none
5415,180.68,green,-1.1,-1.7,26.5,none
5418,180.781,green,-1.3,-1.2,28.1,none
5421,180.881,green,-0.7,-3.1,27.9,none
5424,180.981,green,-0.7,-1.6,28.3,none
5427,181.081,green,-0.9,-1.4,27.7,none
5430,181.181,green,-0.7,-2.0,27.9,none
5433,181.281,green,-1.0,-2.0,27.7,none
5436,181.381,green,-1.0,-2.3,26.9,none
5439,181.481,green,-0.7,-1.8,26.3,none
5442,181.581,green,-1.0,-2.1,27.9,none
5445,181.682,green,-1.1,-2.4,26.8,none
5448,181.782,green,-0.8,-2.2,27.8,none
5451,181.882,green,-0.9,-2.2,27.9,none
5454,181.982,green,-1.0,-2.0,28.9,none
5457,182.082,green,-1.2,-1.7,29.9,none
5460,182.182,green,-0.9,-3.3,28.6,none
5463,182.282,green,-0.2,-2.3,26.8,none
5466,182.382,green,-0.8,-2.1,25.8,none
5469,182.482,green,-0.4,-2.4,27.5,none
5472,182.582,green,-1.5,-2.4,27.4,none
5475,182.682,green,-1.9,-2.0,27.3,none
5478,182.783,green,-1.8,-1.7,29.0,none
5481,182.883,green,-1.1,-2.1,28.7,none
5484,182.983,green,-1.0,-2.4,28.3,none
5487,183.083,green,-1.1,-2.4,28.6,none
5490,183.183,green,-0.9,-2.0,28.0,none
5493,183.283,green,-1.2,-2.1,28.2,none
5496,183.383,green,-0.8,-2.7,28.0,none
5499,183.483,green,-1.8,-2.7,26.8,none
5502,183.583,green,-1.2,-2.7,27.2,none
5505,183.684,green,-1.1,-2.7,26.9,none
5508,183.784,green,-1.6,-2.0,27.0,none
5511,183.884,green,-1.6,-2.5,27.6,none
5514,183.984,green,-1.3,-2.1,27.4,none
5517,184.084,green,-0.7,-2.5,28.0,none
5520,184.184,green,-1.2,-1.9,28.1,none
5523,184.284,green,-0.5,-1.8,28.8,none
5526,184.384,green,-0.7,-1.0,27.2,none
5529,184.484,green,-0.8,-1.5,28.3,none
5532,184.584,green,-0.0,-1.6,28.5,none
5535,184.684,green,-1.0,-1.4,27.5,none
5538,184.785,green,-0.8,-2.1,27.3,none
5541,184.885,green,-1.1,-2.3,27.2,none
5544,184.985,green,-1.1,-2.1,27.0,none
5547,185.085,green,-1.1,-2.4,28.3,none
5550,185.185,green,-1.0,-2.2,28.8,none
5553,185.285,green,-0.3,-0.9,29.7,none
5556,185.385,green,-0.4,-2.1,27.7,none
5559,185.485,green,-0.8,-2.1,27.3,none
5562,185.585,green,-0.5,-2.2,29.3,none
5565,185.686,green,-1.1,-1.5,29.1,none
5568,185.786,green,-1.1,-1.2,27.9,none
5571,185.886,green,-0.8,-1.2,28.8,none
5574,185.986,green,-1.0,-1.2,28.6,none
5577,186.086,green,-1.2,-1.2,27.8,none
5580,186.186,green,-0.4,-1.4,28.5,none
5583,186.286,green,-0.9,-1.4,29.7,none
5586,186.386,green,-1.3,-1.4,28.0,none
5589,186.486,green,-0.6,-2.8,27.8,none
5592,186.586,green,-1.6,-1.6,28.6,none
5595,186.686,green,-1.2,-2.3,29.5,none
5598,186.787,green,-1.5,-2.5,28.1,none
5601,186.887,green,-0.2,-2.4,29.1,none
5604,186.987,green,-1.4,-1.1,27.7,none
5607,187.087,green,-0.9,-1.3,29.2,none
5610,187.187,green,-1.0,-1.5,29.3,none
5613,187.287,green,-0.5,-1.5,29.1,none
5616,187.387,green,-0.8,-1.0,29.0,none
5619,187.487,green,-0.2,-2.4,29.4,none
5622,187.587,green,-0.7,-1.9,28.2,none
5625,187.688,green,-0.6,-2.6,29.0,none
5628,187.788,green,-0.7,-2.3,28.5,none
5631,187.888,green,-0.7,-2.3,28.6,none
5634,187.988,green,-0.2,-2.1,28.9,none
5637,188.088,green,-0.8,-0.8,29.0,none
5640,188.188,green,-0.9,-2.3,29.8,none
5643,188.288,green,-0.6,-2.2,29.2,none
5646,188.388,green,-0.5,-2.1,29.4,none
5649,188.488,green,-0.5,-2.2,28.8,none
5652,188.588,green,-0.9,-2.5,30.5,none
5655,188.688,green,-0.2,-1.8,29.5,none
5658,188.789,green,0.2,-1.3,29.0,none
5661,188.889,green,-0.0,-2.0,29.6,none
5664,188.989,green,-0.1,-1.5,29.1,none
5667,189.089,green,0.2,-1.5,29.5,none
5670,189.189,green,-0.8,-1.6,29.0,red
5673,189.289,green,-1.5,-1.9,28.2,none
5676,189.389,green,-1.6,-2.6,29.8,red
5679,189.489,green,-1.4,-2.1,30.1,red
5682,189.589,green,-0.1,-1.4,29.2,none
5685,189.69,green,-0.8,-1.6,28.9,red
5688,189.79,green,-1.3,-2.5,28.9,none
5691,189.89,green,-0.6,-1.4,28.7,none
5694,189.99,green,-0.9,-2.3,28.4,none
5697,190.09,green,-1.3,-2.3,28.2,none
5700,190.19,green,-1.6,-3.0,28.7,none
5703,190.29,green,-1.6,-2.2,28.1,none
5706,190.39,green,-1.9,-2.4,28.8,none
5709,190.49,green,-0.6,-2.3,28.7,none
5712,190.59,green,-0.2,-2.5,29.2,none
5715,190.69,green,-0.6,-1.1,28.0,red
5718,190.791,green,-1.2,-2.6,28.2,red
5721,190.891,green,-1.0,-2.5,28.8,none
5724,190.991,green,-0.7,-2.8,29.8,none
5727,191.091,green,-1.1,-2.8,28.3,none
5730,191.191,green,-1.2,-2.2,29.2,none
5733,191.291,green,-1.7,-2.1,28.5,none
5736,191.391,green,-1.2,-1.7,28.3,none
5739,191.491,green,-1.2,-1.9,28.6,none
5742,191.591,green,-1.9,-2.4,27.7,none
5745,191.692,green,-1.3,-1.6,29.9,none
5748,191.792,green,-1.2,-2.3,28.3,none
5751,191.892,green,-0.5,-2.0,28.3,none
5754,191.992,green,-0.7,-2.7,28.3,none
5757,192.092,green,-0.9,-1.3,29.0,none
5760,192.192,green,-0.9,-0.3,26.3,none
5763,192.292,green,-1.1,-1.7,26.6,none
5766,192.392,green,-1.2,-1.8,27.4,none
5769,192.492,green,-1.6,-1.8,27.9,none
5772,192.592,green,-1.5,-1.6,28.1,none
5775,192.692,green,-1.1,-2.1,28.0,none
5778,192.793,green,-2.0,-2.4,28.5,none
5781,192.893,green,-1.7,-1.3,29.3,none
5784,192.993,green,-1.5,-2.5,29.5,none
5787,193.093,green,-1.5,-2.3,28.1,none
5790,193.193,green,-0.6,-2.0,28.5,none
5793,193.293,green,-0.6,-1.9,27.8,none
5796,193.393,green,-1.3,-1.9,27.4,none
5799,193.493,green,-1.0,-2.4,27.8,none
5802,193.593,green,-1.1,-1.8,28.2,none
5805,193.694,green,-0.4,-1.6,28.1,none
5808,193.794,green,-1.7,-1.6,27.9,none
5811,193.894,green,-0.9,-1.8,26.8,none
5814,193.994,green,-1.2,-2.0,28.7,none
5817,194.094,green,-0.1,-1.9,28.2,none
5820,194.194,green,-1.5,-2.8,28.8,none
5823,194.294,green,-1.4,-2.8,28.5,none
5826,194.394,green,-1.5,-2.4,29.2,none
5829,194.494,green,-1.8,-1.3,28.4,none
5832,194.594,green,-1.7,-2.3,28.8,none
5835,194.694,green,-1.6,-1.8,28.8,none
5838,194.795,green,-1.1,-2.1,27.8,none
5841,194.895,green,-1.1,-1.1,27.5,none
5844,194.995,green,-0.7,-2.3,28.6,none
5847,195.095,green,-1.6,-1.9,27.4,none
5850,195.195,green,-0.6,-2.1,28.3,none
5853,195.295,green,-1.0,-2.4,27.2,none
5856,195.395,green,-1.2,-2.4,28.2,none
5859,195.495,green,-0.5,-2.4,27.2,none
5862,195.595,green,-1.3,-2.1,27.6,none
5865,195.696,green,-1.7,-2.3,28.0,none
5868,195.796,green,-1.5,-1.5,27.2,none
5871,195.896,green,-1.6,-1.7,27.0,none
5874,195.996,green,-1.1,-1.8,28.2,none
5877,196.096,green,-1.2,-2.7,28.0,none
5880,196.196,green,-0.8,-2.4,26.9,none
5883,196.296,green,-1.0,-2.2,28.1,none
5886,196.396,green,-0.4,-2.4,27.1,none
5889,196.496,green,-1.3,-2.2,26.8,none
5892,196.596,green,-0.7,-2.7,27.3,none
5895,196.696,green,-0.8,-2.5,27.2,none
5898,196.797,green,-1.6,-1.8,27.3,none
5901,196.897,green,-1.0,-2.5,26.9,none
5904,196.997,green,-0.9,-2.2,27.6,none
5907,197.097,green,-1.2,-2.5,26.1,none
5910,197.197,green,-1.2,-2.1,27.0,none
5913,197.297,green,-1.0,-1.9,26.8,none
5916,197.397,green,-1.2,-1.7,27.0,none
5919,197.497,green,-1.1,-1.7,26.6,none
5922,197.597,green,-1.1,-2.2,26.2,none
5925,197.698,green,-1.0,-2.8,26.2,none
5928,197.798,green,-1.4,-1.8,25.7,none
5931,197.898,green,-1.1,-2.5,28.5,none
5934,197.998,green,-0.8,-2.6,26.9,none
5937,198.098,green,-0.0,-2.7,27.1,none
5940,198.198,green,0.0,-2.1,26.8,amber
5943,198.298,green,0.0,-2.4,24.5,amber
5946,198.398,green,-1.2,-2.9,24.9,none
5949,198.498,green,-1.6,-2.6,25.7,none
5952,198.598,green,-1.2,-3.1,26.5,none
5955,198.698,green,-0.8,-2.4,26.4,none
5958,198.799,green,-0.7,-1.5,27.2,none
5961,198.899,green,-0.9,-2.0,25.8,none
5964,198.999,green,-1.4,-1.9,27.1,none
5967,199.099,green,-1.0,-1.7,25.5,none
5970,199.199,green,-1.5,-1.0,25.7,none
5973,199.299,green,-0.6,-1.2,25.8,none
5976,199.399,green,-1.5,-1.2,27.1,none
5979,199.499,green,-1.3,-1.6,25.3,none
5982,199.599,green,-1.2,-1.6,27.1,none
5985,199.7,green,-1.4,-1.6,26.4,none
5988,199.8,green,-1.6,-2.1,25.5,none
5991,199.9,green,-1.5,-1.6,25.5,none
5994,200.0,green,-0.8,-1.6,27.0,none
5997,200.1,green,-0.4,-2.1,26.8,none
6000,200.2,green,-0.2,-1.8,25.7,none
6003,200.3,green,-0.6,-1.5,26.4,none
6006,200.4,green,-0.9,-1.5,26.3,none
6009,200.5,green,-1.1,-1.9,26.2,none
6012,200.6,green,-0.8,-1.9,25.2,none
6015,200.7,green,-1.1,-2.2,26.5,none
6018,200.801,green,-1.7,-2.5,26.9,none
6021,200.901,green,-1.0,-2.3,27.1,none
6024,201.001,green,-1.2,-2.8,27.2,none
6027,201.101,green,-0.7,-2.1,27.4,none
6030,201.201,green,-1.3,-1.8,26.3,none
6033,201.301,green,-1.0,-1.6,26.5,none
6036,201.401,green,-1.1,-1.9,26.8,none
6039,201.501,green,-1.2,-1.9,26.7,none
6042,201.601,green,-1.3,-2.4,26.5,none
6045,201.702,green,-1.1,-2.3,26.6,none
6048,201.802,green,-0.3,-1.5,26.7,none
6051,201.902,green,-0.5,-1.9,26.6,none
6054,202.002,green,-1.4,-1.1,26.5,none
6057,202.102,green,-0.9,-1.9,26.6,none
6060,202.202,green,-1.0,-1.9,27.0,none
6063,202.302,green,-0.2,-1.6,26.7,none
6066,202.402,green,-0.9,-1.7,27.4,none
6069,202.502,green,-0.8,-1.3,25.5,none
6072,202.602,green,-1.3,-0.8,26.2,none
6075,202.703,green,-1.2,-1.7,27.4,none
6078,202.803,green,-0.4,-2.6,27.9,none
6081,202.903,green_flash,-0.2,-2.2,-1.7,none
6084,203.003,green_flash,-0.7,-2.3,-2.3,none
6087,203.103,green_flash,-0.5,-0.8,-3.3,none
6090,203.203,green_flash,-0.7,-1.0,-3.2,none
6093,203.303,green_flash,-0.3,-1.2,-3.0,none
6096,203.403,green,-0.9,-2.6,29.2,none
6099,203.503,green,-1.6,-1.4,27.6,none
6102,203.603,green,-0.6,-2.7,27.4,none
6105,203.704,green,-0.6,-1.4,29.6,none
6108,203.804,green,-0.8,-2.0,28.8,none
6111,203.904,green_flash,-0.7,-2.3,-3.2,none
6114,204.004,green_flash,-1.0,-1.9,-2.5,none
6117,204.104,green_flash,-0.7,-1.6,-2.5,none
6120,204.204,green_flash,-0.4,-1.5,-3.2,none
6123,204.304,amber,-0.4,0.4,-3.1,none
6126,204.404,green,-1.2,-1.3,29.5,none
6129,204.504,green,-0.7,-1.3,28.9,none
6132,204.604,green,-0.6,-0.8,28.0,none
6135,204.704,green,-0.6,-1.1,29.2,none
6138,204.805,green,-0.8,-2.0,29.2,none
6141,204.905,green_flash,-1.4,-2.1,-2.5,none
6144,205.005,green_flash,-1.2,-2.0,-2.7,none
6147,205.105,green_flash,-1.3,-2.6,-2.3,none
6150,205.205,green_flash,-1.2,-2.1,-3.3,none
6153,205.305,occluded,-0.0,-1.8,-3.1,none
6156,205.405,green,-0.1,-2.2,29.0,none
6159,205.505,green,-0.5,-2.7,29.1,none
6162,205.605,green,-0.6,-2.8,30.3,none
6165,205.706,green,-1.5,-2.3,30.1,none
6168,205.806,green,-1.6,-2.3,30.5,none
6171,205.906,amber,-1.0,1.1,-2.0,none
6174,206.006,amber,-0.8,2.2,-2.2,none
6177,206.106,amber,-0.6,0.8,-3.3,none
6180,206.206,amber,-0.6,2.9,-2.6,none
6183,206.306,amber,-0.6,2.9,-3.1,none
6186,206.406,amber,-0.1,1.5,-3.0,none
6189,206.506,amber,-0.3,2.2,-3.1,none
6192,206.606,amber,-0.7,2.5,-3.1,none
6195,206.706,amber,-0.8,2.6,-3.3,none
6198,206.807,amber,-0.3,2.3,-3.4,none
6201,206.907,amber,-0.4,2.3,-3.4,none
6204,207.007,amber,-0.3,1.8,-3.8,none
6207,207.107,amber,-0.4,2.9,-4.0,none
6210,207.207,amber,-0.8,1.8,-3.2,none
6213,207.307,amber,-0.8,1.6,-4.1,none
6216,207.407,amber,-1.5,1.8,-2.8,none
6219,207.507,amber,-1.2,1.8,-3.6,none
6222,207.607,amber,-0.4,1.7,-3.6,none
6225,207.708,amber,-1.2,2.8,-3.5,none
6228,207.808,amber,-1.6,2.5,-3.1,none
6231,207.908,amber,-0.9,2.7,-3.1,none
6234,208.008,amber,-0.9,2.6,-3.2,none
6237,208.108,amber,-1.2,2.7,-3.7,none
6240,208.208,amber,0.2,2.3,-3.0,none
6243,208.308,amber,-1.1,2.2,-3.0,none
6246,208.408,amber,-1.1,2.4,-2.8,none
6249,208.508,amber,-0.3,2.5,-3.3,none
6252,208.608,amber,0.1,2.3,-2.7,none
6255,208.709,amber,-0.8,2.5,-3.9,none
6258,208.809,amber,-1.3,2.2,-2.2,none
6261,208.909,red,24.3,-0.5,-2.5,none
6264,209.009,red,25.0,-0.9,-3.5,none
6267,209.109,red,25.6,-1.6,-3.4,none
6270,209.209,red,25.5,-1.4,-3.0,none
6273,209.309,red,25.3,-1.3,-2.9,none
6276,209.409,red,25.7,-1.2,-3.1,none
6279,209.509,red,24.2,-1.1,-3.1,none
6282,209.609,red,25.8,-0.9,-2.7,none
6285,209.71,red,24.9,-2.1,-3.0,none
6288,209.81,red,26.5,-2.0,-3.1,none
6291,209.91,red,25.4,-1.8,-2.9,none
6294,210.01,red,24.7,-2.1,-3.3,none
6297,210.11,red,25.4,-2.1,-2.9,none
6300,210.21,red,24.7,-2.0,-3.5,none
6303,210.31,red,25.6,-1.7,-3.5,none
6306,210.41,red,24.4,-1.9,-2.9,none
6309,210.51,red,24.3,-1.6,-3.3,none
6312,210.61,red,23.8,-1.9,-3.4,none
6315,210.71,red,25.0,-1.5,-3.4,none
6318,210.811,red,25.0,-1.7,-3.0,none
6321,210.911,red,25.1,-2.0,-3.1,none
6324,211.011,red,24.3,-2.0,-2.9,none
6327,211.111,red,25.0,-1.9,-3.1,none
6330,211.211,red,23.8,-1.5,-3.9,none
6333,211.311,red,25.1,-1.6,-3.1,none
6336,211.411,red,25.1,-2.3,-3.7,none
6339,211.511,red,25.7,-2.1,-3.2,none
6342,211.611,red,25.3,-3.0,-3.2,none
6345,211.712,red,25.7,-2.9,-2.4,none
6348,211.812,red,24.7,-1.9,-3.5,none
6351,211.912,red,24.8,-2.2,-3.8,none
6354,212.012,red,24.5,-2.5,-3.4,none
6357,212.112,red,24.1,-2.2,-2.7,none
6360,212.212,red,25.8,-2.0,-2.8,none
6363,212.312,red,24.9,-2.0,-2.8,none
6366,212.412,red,25.0,-1.8,-3.3,none
6369,212.512,red,24.4,-2.0,-3.2,none
6372,212.612,red,23.9,-2.0,-3.5,none
6375,212.712,red,23.8,-1.9,-3.3,none
6378,212.813,red,25.7,-2.0,-4.8,none
6381,212.913,red,24.7,-1.8,-3.2,none
6384,213.013,red,24.6,-2.0,-3.2,none
6387,213.113,red,25.2,-1.8,-4.0,none
6390,213.213,red,24.9,-1.9,-3.2,none
6393,213.313,red,23.4,-2.1,-2.1,none
6396,213.413,red,24.1,-1.9,-3.3,none
6399,213.513,red,24.3,-2.1,-3.3,none
6402,213.613,red,23.7,-1.7,-2.7,none
6405,213.714,red,24.2,-2.0,-3.2,none
6408,213.814,red,23.8,-2.5,-2.8,none
6411,213.914,red,23.7,-2.3,-3.3,none
6414,214.014,red,24.3,-2.3,-2.8,none
6417,214.114,red,23.4,-2.3,-3.3,none
6420,214.214,red,23.4,-1.2,-3.5,red
6423,214.314,red,23.1,-1.5,-2.3,none
6426,214.414,red,22.8,-1.8,-3.2,none
6429,214.514,red,23.1,-1.4,-3.2,none
6432,214.614,red,22.9,-2.6,-2.9,none
6435,214.715,red,22.7,-2.8,-3.8,none
6438,214.815,red,22.2,-2.3,-3.5,none
6441,214.915,red,23.2,-2.5,-3.5,none
6444,215.015,red,23.2,-1.3,-3.4,none
6447,215.115,red,24.4,-2.3,-3.7,none
6450,215.215,red,22.7,-1.9,-3.3,none
6453,215.315,red,23.5,-2.0,-2.6,none
6456,215.415,red,23.3,-1.8,-3.0,none
6459,215.515,red,23.4,-2.0,-3.4,none
6462,215.615,red,22.6,-2.1,-3.2,none
6465,215.716,red,23.4,-1.1,-2.7,none
6468,215.816,red,23.3,-2.5,-3.0,none
6471,215.916,red,22.8,-2.6,-3.1,none
6474,216.016,red,24.3,-2.2,-3.8,none
6477,216.116,red,23.7,-1.3,-2.6,none
6480,216.216,red,22.4,-2.4,-3.2,none
6483,216.316,red,23.7,-2.5,-3.0,none
6486,216.416,red,22.4,-2.3,-2.8,none
6489,216.516,red,23.1,-1.3,-3.6,none
6492,216.616,red,22.9,-2.1,-3.0,none
6495,216.716,red,23.3,-2.3,-3.1,none
6498,216.817,red,23.0,-1.8,-3.2,none
6501,216.917,red,23.7,-1.9,-3.1,none
6504,217.017,red,23.5,-1.8,-2.7,none
6507,217.117,red,22.9,-1.9,-2.7,none
6510,217.217,red,24.6,-2.2,-2.4,none
6513,217.317,red,24.1,-2.1,-3.7,none
6516,217.417,red,25.0,-1.8,-3.0,none
6519,217.517,red,23.7,-1.7,-3.1,none
6522,217.617,red,24.2,-0.9,-2.9,none
6525,217.718,red,23.2,-2.0,-3.1,none
6528,217.818,red,24.6,-2.2,-3.8,none
6531,217.918,red,24.3,-2.2,-3.6,none
6534,218.018,red,24.3,-0.8,-3.3,none
6537,218.118,red,24.0,-2.3,-3.1,none
6540,218.218,red,22.6,-1.9,-3.3,none
6543,218.318,red,23.5,-1.9,-2.8,none
6546,218.418,red,24.3,-2.4,-3.7,none
6549,218.518,red,24.7,-2.1,-2.1,none
6552,218.618,red,23.9,-2.1,-2.5,none
6555,218.718,red,24.8,-1.7,-3.5,none
6558,218.819,red,22.7,-2.1,-2.6,none
6561,218.919,red,23.8,-1.1,-2.4,none
6564,219.019,red,24.0,-2.4,-2.9,none
6567,219.119,red,24.7,-2.5,-3.2,none
6570,219.219,red,24.8,-2.4,-3.1,none
6573,219.319,red,24.5,-2.4,-3.8,none
6576,219.419,red,24.4,-2.4,-3.1,none
6579,219.519,red,23.8,-2.2,-3.2,none
6582,219.619,red,24.1,-2.2,-3.1,none
6585,219.72,red,22.5,-1.6,-3.1,none
6588,219.82,red,22.7,-1.9,-3.3,none
6591,219.92,red,23.1,-1.6,-3.4,none
6594,220.02,red,24.7,-1.6,-4.0,none
6597,220.12,red,24.2,-1.4,-3.0,none
6600,220.22,red,24.5,-1.7,-3.3,none
6603,220.32,red,24.1,-1.8,-3.4,none
6606,220.42,red,24.4,-1.9,-3.4,none
6609,220.52,red,23.9,-1.4,-2.7,none
6612,220.62,red,23.6,-1.7,-2.5,none
6615,220.721,red,24.3,-1.9,-3.8,none
6618,220.821,red,24.8,-2.0,-2.7,none
6621,220.921,red,24.5,-1.8,-3.3,none
6624,221.021,red,25.1,-2.0,-2.7,none
6627,221.121,red,24.6,-1.9,-3.8,none
6630,221.221,red,24.3,-2.4,-3.2,none
6633,221.321,red,24.4,-2.4,-3.4,none
6636,221.421,red,24.5,-2.4,-2.8,none
6639,221.521,red,23.6,-2.0,-4.0,none
6642,221.621,red,24.4,-2.3,-3.1,none
6645,221.722,red,24.3,-2.6,-3.1,none
6648,221.822,red,23.7,-2.4,-3.2,none
6651,221.922,red,23.8,-2.1,-2.6,none
6654,222.022,red,23.6,-2.1,-3.3,none
6657,222.122,red,25.2,-2.1,-3.4,none
6660,222.222,red,23.2,-3.2,-2.7,none
6663,222.322,red,23.5,-1.8,-2.7,none
6666,222.422,red,23.7,-2.0,-2.5,none
6669,222.522,red,24.4,-2.0,-2.9,none
6672,222.622,red,24.4,-1.7,-3.1,none
6675,222.722,red,24.0,-2.2,-3.2,none
6678,222.823,red,25.0,-2.6,-3.1,none
6681,222.923,red,24.5,-2.4,-3.4,none
6684,223.023,red,23.3,-2.4,-2.6,none
