frame,t,state,red_score,amber_score,green_score,before_v2_rule
5148,171.772,red,112.1,-11.2,4.1,red
5151,171.872,red,112.1,-10.9,4.3,red
5154,171.972,red,113.9,-10.8,4.6,red
5157,172.072,red,113.1,-10.8,5.3,red
5160,172.172,red,112.8,-11.4,4.2,red
5163,172.272,red,112.4,-11.5,4.2,red
5166,172.372,red,113.4,-10.3,5.5,red
5169,172.472,red,113.3,-10.8,3.5,red
5172,172.572,red,112.5,-9.5,4.0,red
5175,172.672,red,114.4,-11.3,4.9,red
5178,172.773,red,113.5,-11.5,4.7,red
5181,172.873,red,113.2,-11.1,4.3,red
5184,172.973,red,112.2,-11.6,3.9,red
5187,173.073,red,115.1,-11.3,3.9,red
5190,173.173,red,113.6,-10.6,4.0,red
5193,173.273,red,113.4,-12.0,4.4,red
5196,173.373,red,113.5,-11.7,4.5,red
5199,173.473,red,114.0,-11.6,3.6,red
5202,173.573,red,114.1,-11.0,4.8,red
5205,173.674,red,113.2,-11.2,3.8,red
5208,173.774,red,115.2,-11.5,4.8,red
5211,173.874,red,114.8,-11.1,5.2,red
5214,173.974,red,114.3,-11.3,4.0,red
5217,174.074,red,113.0,-10.6,3.7,red
5220,174.174,red,114.8,-10.9,4.3,red
5223,174.274,red,115.8,-11.4,4.9,red
5226,174.374,red,114.8,-11.7,4.9,red
5229,174.474,red,114.0,-11.2,4.3,red
5232,174.574,red,113.5,-10.8,4.3,red
5235,174.674,red,113.5,-11.1,4.1,red
5238,174.775,red,113.9,-11.5,4.5,red
5241,174.875,red,114.0,-10.5,4.3,red
5244,174.975,red,113.7,-10.7,2.9,red
5247,175.075,red,112.6,-10.9,4.2,red
5250,175.175,red,112.2,-11.2,4.4,red
5253,175.275,red,113.1,-10.9,3.8,red
5256,175.375,red,113.1,-11.0,4.5,red
5259,175.475,red,113.1,-10.3,4.5,red
5262,175.575,red,112.4,-11.9,4.3,red
5265,175.676,red,114.5,-10.4,3.7,red
5268,175.776,red,113.5,-11.0,3.1,red
5271,175.876,red,113.4,-10.9,3.8,red
5274,175.976,red,115.1,-11.8,4.0,red
5277,176.076,red,114.2,-11.9,3.9,red
5280,176.176,red,114.9,-11.1,3.2,red
5283,176.276,red,114.0,-10.2,4.3,red
5286,176.376,red,111.9,-10.8,5.5,red
5289,176.476,red,114.4,-10.8,3.5,red
5292,176.576,red,114.2,-11.2,3.6,red
5295,176.676,red,114.8,-12.1,4.0,red
5298,176.777,red,113.4,-12.3,4.5,red
5301,176.877,red,113.3,-11.1,4.2,red
5304,176.977,red,113.3,-10.9,4.0,red
5307,177.077,red,111.7,-11.8,4.9,red
5310,177.177,red,112.4,-12.2,3.6,red
5313,177.277,red,113.6,-10.7,5.1,red
5316,177.377,red,113.5,-10.6,3.5,red
5319,177.477,red,113.7,-11.8,3.4,red
5322,177.577,red,113.1,-11.2,4.6,red
5325,177.678,red,114.1,-11.0,2.8,red
5328,177.778,red,112.4,-11.1,4.6,red
5331,177.878,red,113.6,-10.9,4.0,red
5334,177.978,red,113.3,-11.7,4.4,red
5337,178.078,red,113.7,-11.5,4.2,red
5340,178.178,red,114.3,-11.5,3.6,red
5343,178.278,red,114.1,-11.3,4.4,red
5346,178.378,red,114.3,-11.8,5.0,red
5349,178.478,red,113.9,-11.0,4.7,red
5352,178.578,red,113.8,-11.2,4.7,red
5355,178.678,red,111.6,-12.0,4.5,red
5358,178.779,red,113.4,-11.3,4.5,red
5361,178.879,red,112.9,-11.1,4.5,red
5364,178.979,red,112.7,-11.5,4.5,red
5367,179.079,red,112.0,-11.7,3.8,red
5370,179.179,red,111.9,-11.0,4.5,red
5373,179.279,red,111.9,-11.1,4.2,red
5376,179.379,red,112.0,-10.7,5.4,red
5379,179.479,red,111.8,-10.7,5.0,red
5382,179.579,red,113.3,-10.8,5.0,red
5385,179.68,red,112.2,-11.1,4.3,red
5388,179.78,red,112.0,-10.8,4.5,red
5391,179.88,red,113.0,-11.4,4.2,red
5394,179.98,red,113.0,-11.2,4.9,red
5397,180.08,red,113.1,-10.9,4.2,red
5400,180.18,red,111.6,-11.6,4.0,red
5403,180.28,red,110.4,-11.3,4.5,red
5406,180.38,red,110.8,-12.1,5.1,red
5409,180.48,red,112.3,-11.4,5.0,red
5412,180.58,red,111.2,-12.3,3.7,red
5415,180.68,red,111.2,-11.5,5.3,red
5418,180.781,red,110.9,-11.6,4.3,red
5421,180.881,red,111.6,-11.3,4.9,red
5424,180.981,red,112.1,-10.8,4.6,red
5427,181.081,red,112.0,-11.8,4.4,red
5430,181.181,red,111.0,-11.3,3.9,red
5433,181.281,red,112.3,-11.1,4.7,red
5436,181.381,red,112.2,-10.9,4.0,red
5439,181.481,red,112.2,-10.6,4.6,red
5442,181.581,red,112.5,-11.7,4.5,red
5445,181.682,red,111.9,-10.8,4.7,red
5448,181.782,red,110.6,-10.9,4.5,red
5451,181.882,red,110.3,-12.0,5.0,red
5454,181.982,red,110.0,-11.7,5.0,red
5457,182.082,red,111.9,-11.6,4.9,red
5460,182.182,red,111.4,-11.6,5.2,red
5463,182.282,red,111.3,-11.5,4.4,red
5466,182.382,red,111.4,-11.7,3.6,red
5469,182.482,red,112.3,-10.7,4.4,red
5472,182.582,red,111.7,-11.4,5.5,red
5475,182.682,red,112.8,-11.4,4.5,red
5478,182.783,red,112.5,-11.1,4.6,red
5481,182.883,red,112.8,-11.6,4.7,red
5484,182.983,red,112.8,-12.5,4.5,red
5487,183.083,red,111.1,-12.1,4.7,red
5490,183.183,red,111.8,-11.8,4.9,red
5493,183.283,red,112.1,-11.2,5.2,red
5496,183.383,red,111.6,-11.9,4.9,red
5499,183.483,red,112.4,-11.7,3.8,red
5502,183.583,red,112.5,-10.3,5.1,red
5505,183.684,red,111.8,-11.0,4.4,red
5508,183.784,red,110.5,-10.4,5.4,red
5511,183.884,red,112.7,-11.4,4.8,red
5514,183.984,red,113.1,-11.1,5.8,red
5517,184.084,red,113.2,-10.4,5.6,red
5520,184.184,red,113.2,-12.0,3.9,red
5523,184.284,red,113.3,-11.3,4.5,red
5526,184.384,red,112.8,-10.6,4.4,red
5529,184.484,red,110.6,-11.1,5.4,red
5532,184.584,red,112.2,-10.9,4.5,red
5535,184.684,red,112.4,-11.8,4.8,red
5538,184.785,red,110.8,-12.2,4.5,red
5541,184.885,red,110.5,-12.6,4.6,red
5544,184.985,red,110.6,-12.0,4.8,red
5547,185.085,red,110.9,-12.0,4.3,red
5550,185.185,red,113.3,-12.2,4.0,red
5553,185.285,red,113.2,-11.7,4.6,red
5556,185.385,red,114.1,-11.2,5.6,red
5559,185.485,red,113.1,-11.8,3.3,red
5562,185.585,red,113.2,-11.9,4.7,red
5565,185.686,red,113.6,-11.6,5.6,red
5568,185.786,red,112.9,-12.0,6.2,red
5571,185.886,red,112.1,-10.8,4.6,red
5574,185.986,red,112.9,-12.0,4.9,red
5577,186.086,red,111.8,-11.0,4.2,red
5580,186.186,red,110.8,-12.9,6.0,red
5583,186.286,red,112.6,-11.4,4.2,red
5586,186.386,red,112.8,-11.2,4.2,none
5589,186.486,red,111.5,-11.4,4.0,red
5592,186.586,red,114.3,-10.6,3.5,red
5595,186.686,red,112.2,-11.5,4.3,red
5598,186.787,red,113.9,-10.8,4.7,red
5601,186.887,red,113.1,-11.0,5.4,red
5604,186.987,red,113.0,-12.5,5.6,red
5607,187.087,red,113.2,-11.2,4.4,red
5610,187.187,red,112.5,-11.0,4.6,red
5613,187.287,red,111.9,-10.3,4.8,red
5616,187.387,red,114.4,-10.5,3.8,red
5619,187.487,red,113.8,-10.5,5.0,red
5622,187.587,red,112.5,-11.3,4.0,red
5625,187.688,red,112.1,-11.3,4.5,red
5628,187.788,red,113.9,-10.6,4.6,red
5631,187.888,red,112.9,-11.6,4.5,red
5634,187.988,red,112.7,-11.1,4.4,red
5637,188.088,red,114.0,-10.9,3.4,red
5640,188.188,red,114.1,-11.1,4.5,red
5643,188.288,red,113.8,-11.3,4.5,red
5646,188.388,red,114.4,-10.8,4.5,red
5649,188.488,red,114.1,-11.8,4.2,red
5652,188.588,red,114.8,-11.3,4.3,red
5655,188.688,red,114.5,-10.4,4.3,red
5658,188.789,red,112.0,-10.0,3.5,red
5661,188.889,red,112.4,-10.7,4.4,red
5664,188.989,red,113.2,-10.9,4.1,red
5667,189.089,red,113.3,-10.5,3.7,red
5670,189.189,red,113.5,-11.2,4.3,red
5673,189.289,red,112.1,-11.3,4.3,red
5676,189.389,red,113.9,-11.1,4.8,red
5679,189.489,red,113.2,-11.0,4.6,red
5682,189.589,red,113.1,-10.4,3.6,red
5685,189.69,red,113.0,-10.9,4.2,red
5688,189.79,red,113.8,-10.9,4.4,red
5691,189.89,red,112.6,-11.1,4.7,red
5694,189.99,red,113.7,-11.2,4.7,red
5697,190.09,red,113.6,-11.5,4.3,red
5700,190.19,red,113.7,-11.4,3.7,red
5703,190.29,red,113.7,-10.9,3.9,red
5706,190.39,red,113.7,-11.6,5.0,red
5709,190.49,red,113.7,-10.8,4.6,red
5712,190.59,red,112.0,-10.6,3.8,red
5715,190.69,red,112.4,-11.8,4.6,red
5718,190.791,red,113.4,-10.7,3.7,red
5721,190.891,red,113.4,-10.8,4.4,red
5724,190.991,red,112.8,-11.6,4.8,red
5727,191.091,red,112.6,-12.2,4.9,red
5730,191.191,red,113.1,-12.1,5.4,red
5733,191.291,red,111.8,-11.0,3.9,red
5736,191.391,red,112.4,-11.4,3.4,red
5739,191.491,red,112.7,-11.2,4.5,red
5742,191.591,red,113.6,-11.4,3.4,red
5745,191.692,red,112.7,-11.2,4.0,red
5748,191.792,red,112.3,-11.0,4.3,red
5751,191.892,red,113.8,-11.4,4.6,red
5754,191.992,red,112.9,-11.1,3.7,red
5757,192.092,red,113.5,-9.7,3.3,red
5760,192.192,red,112.4,-10.7,5.0,red
5763,192.292,red,112.5,-10.5,5.5,red
5766,192.392,red,113.5,-10.1,4.4,red
5769,192.492,red,111.7,-12.1,4.1,red
5772,192.592,red,113.7,-10.9,4.3,red
5775,192.692,red,110.1,-12.3,4.3,red
5778,192.793,red,113.0,-10.4,4.9,red
5781,192.893,red,111.7,-10.6,3.5,red
5784,192.993,red,111.1,-11.0,4.8,red
5787,193.093,red,111.3,-11.8,4.0,red
5790,193.193,red,114.2,-11.0,5.6,red
5793,193.293,red,112.8,-11.4,4.6,red
5796,193.393,red,113.9,-10.7,4.8,red
5799,193.493,red,114.1,-10.4,5.0,red
5802,193.593,red,113.2,-11.1,5.3,red
5805,193.694,red,112.8,-11.6,4.5,red
5808,193.794,red,113.2,-10.5,5.0,red
5811,193.894,red,112.9,-10.5,4.6,red
5814,193.994,red,113.2,-10.6,4.2,red
5817,194.094,red,112.9,-11.3,4.9,red
5820,194.194,red_amber,113.9,34.8,3.9,red
5823,194.294,red_amber,113.9,35.0,4.3,red
5826,194.394,red_amber,113.4,35.5,4.0,red
5829,194.494,red_amber,112.3,34.7,4.4,red
5832,194.594,red_amber,113.8,33.5,3.7,red
5835,194.694,red_amber,114.1,34.7,4.1,red
5838,194.795,red_amber,113.2,35.2,4.4,red
5841,194.895,red_amber,113.7,35.1,3.8,red
5844,194.995,red_amber,114.3,35.3,4.2,red
5847,195.095,red_amber,113.0,34.6,4.2,red
5850,195.195,red_amber,112.8,34.2,5.1,red
5853,195.295,red_amber,112.6,34.2,5.2,red
5856,195.395,red_amber,112.7,34.8,3.9,red
5859,195.495,red_amber,112.3,34.2,4.5,red
5862,195.595,red_amber,112.7,34.3,4.8,red
5865,195.696,red_amber,111.9,34.4,3.9,red
5868,195.796,red_amber,113.1,34.0,4.5,red
5871,195.896,red_amber,112.3,34.3,3.8,red
5874,195.996,red_amber,113.9,33.3,3.1,red
5877,196.096,red_amber,114.6,33.3,3.9,red
5880,196.196,red_amber,111.4,33.8,4.5,red
5883,196.296,red_amber,111.1,33.8,3.4,red
5886,196.396,red_amber,112.8,33.7,3.1,red
5889,196.496,red_amber,112.8,33.5,3.6,red
5892,196.596,red_amber,112.9,33.5,3.4,red
5895,196.696,red_amber,110.8,35.3,5.1,red
5898,196.797,red_amber,112.4,33.8,3.4,red
5901,196.897,red_amber,113.3,33.5,3.7,red
5904,196.997,red_amber,114.1,33.9,5.3,red
5907,197.097,red_amber,113.4,33.4,4.2,red
5910,197.197,green,-10.1,-10.0,126.8,green
5913,197.297,green,-11.1,-10.9,127.3,green
5916,197.397,green,-10.7,-11.5,126.3,green
5919,197.497,green,-11.8,-11.4,126.6,green
5922,197.597,green,-12.0,-10.5,126.9,green
5925,197.698,green,-12.3,-11.2,127.2,green
5928,197.798,green,-12.1,-11.6,127.8,green
5931,197.898,green,-11.2,-11.8,127.5,green
5934,197.998,green,-11.5,-12.1,127.6,green
5937,198.098,green,-12.2,-11.6,127.6,green
5940,198.198,green,-11.0,-11.6,127.5,green
5943,198.298,green,-11.1,-11.7,127.9,green
5946,198.398,green,-11.6,-11.7,128.1,green
5949,198.498,green,-11.1,-11.8,127.4,green
5952,198.598,green,-11.8,-10.7,127.7,green
5955,198.698,green,-11.8,-10.9,127.5,green
5958,198.799,green,-11.7,-11.9,127.8,green
5961,198.899,green,-11.6,-12.1,128.0,green
5964,198.999,green,-12.5,-10.4,127.8,green
5967,199.099,green,-11.2,-11.6,127.9,green
5970,199.199,green,-12.1,-10.6,128.0,green
5973,199.299,green,-11.8,-11.5,129.2,green
5976,199.399,green,-11.6,-11.8,127.9,green
5979,199.499,green,-11.4,-10.7,128.5,green
5982,199.599,green,-11.0,-11.6,127.7,green
5985,199.7,green,-11.4,-11.8,127.1,green
5988,199.8,green,-12.8,-12.0,128.1,green
5991,199.9,green,-12.6,-10.9,127.4,green
5994,200.0,green,-12.3,-11.2,127.8,green
5997,200.1,green,-12.5,-11.2,127.6,green
6000,200.2,green,-12.0,-11.9,128.5,green
6003,200.3,green,-12.3,-11.2,128.8,none
6006,200.4,green,-11.3,-10.9,128.0,green
6009,200.5,green,-11.3,-10.9,127.9,green
6012,200.6,green,-10.8,-12.1,128.3,green
6015,200.7,green,-12.3,-12.1,127.5,green
6018,200.801,green,-11.6,-11.6,127.9,green
6021,200.901,green,-13.3,-11.4,128.1,green
6024,201.001,green,-12.6,-12.2,127.7,green
6027,201.101,green,-11.5,-13.2,128.0,green
6030,201.201,green,-12.0,-11.1,127.8,green
6033,201.301,green,-12.8,-10.9,128.5,green
6036,201.401,green,-11.7,-11.4,128.5,green
6039,201.501,green,-12.4,-11.3,128.8,green
6042,201.601,green,-11.6,-12.2,128.0,green
6045,201.702,green,-11.8,-11.5,128.4,green
6048,201.802,green,-12.0,-10.6,128.6,green
6051,201.902,green,-12.6,-10.2,127.7,green
6054,202.002,green,-12.3,-10.4,128.6,green
6057,202.102,green,-11.8,-10.6,128.0,green
6060,202.202,green,-11.5,-11.0,127.7,green
6063,202.302,green,-11.7,-11.5,127.9,green
6066,202.402,green,-10.3,-11.7,128.3,green
6069,202.502,green,-12.2,-11.1,127.5,green
6072,202.602,green,-12.3,-11.3,127.5,green
6075,202.703,green,-11.3,-11.3,128.3,green
6078,202.803,green,-11.4,-11.1,127.8,green
6081,202.903,green,-11.1,-11.2,127.7,green
6084,203.003,green,-11.7,-10.7,128.2,green
6087,203.103,green,-12.4,-10.6,127.8,green
6090,203.203,green,-11.1,-12.0,128.0,green
6093,203.303,green,-12.3,-11.3,127.8,green
6096,203.403,green,-11.1,-11.6,128.5,green
6099,203.503,green,-11.4,-11.1,127.5,green
6102,203.603,green,-11.7,-10.5,127.4,green
6105,203.704,green,-11.0,-12.3,127.7,green
6108,203.804,green,-12.2,-11.4,128.2,green
6111,203.904,green,-11.5,-11.4,127.6,green
6114,204.004,green,-13.0,-11.9,128.0,green
6117,204.104,green,-12.6,-11.1,127.6,none
6120,204.204,green,-12.7,-11.2,127.4,green
6123,204.304,green,-11.9,-11.5,127.5,none
6126,204.404,green,-12.5,-11.9,127.7,green
6129,204.504,green,-11.2,-11.6,127.6,green
6132,204.604,green,-12.0,-11.6,127.1,green
6135,204.704,green,-11.2,-11.8,127.0,green
6138,204.805,green,-11.2,-10.3,127.8,green
6141,204.905,green,-11.4,-11.2,127.4,green
6144,205.005,green,-11.0,-11.1,127.9,green
6147,205.105,green,-11.7,-10.8,126.4,green
6150,205.205,green,-12.2,-10.3,127.7,green
6153,205.305,green,-11.8,-10.5,127.5,green
6156,205.405,green,-11.7,-10.4,126.5,green
6159,205.505,green,-11.4,-11.0,127.4,green
6162,205.605,green,-11.5,-10.6,127.5,green
6165,205.706,green,-11.0,-10.7,127.3,green
6168,205.806,green,-12.7,-11.0,126.9,green
6171,205.906,green,-10.6,-10.7,127.1,green
6174,206.006,green,-11.4,-10.6,126.7,green
6177,206.106,green,-11.2,-11.7,127.8,green
6180,206.206,green,-10.9,-11.0,127.0,green
6183,206.306,green,-11.0,-11.4,127.4,green
6186,206.406,green,-11.1,-11.1,126.5,green
6189,206.506,green,-12.3,-11.1,126.7,green
6192,206.606,green,-11.6,-11.3,126.9,green
6195,206.706,green,-12.0,-11.8,126.7,green
6198,206.807,green,-12.2,-11.3,126.4,green
6201,206.907,green,-11.6,-11.8,126.6,green
6204,207.007,green,-11.6,-11.8,126.5,green
6207,207.107,green,-12.4,-11.7,125.5,green
6210,207.207,green,-11.7,-11.2,126.1,green
6213,207.307,green,-11.7,-12.5,125.4,green
6216,207.407,green,-12.3,-12.1,126.6,green
6219,207.507,green,-11.5,-12.4,125.7,green
6222,207.607,green,-12.1,-11.8,126.7,green
6225,207.708,green,-12.4,-11.6,125.8,green
6228,207.808,green,-12.3,-11.7,125.8,green
6231,207.908,green,-10.7,-11.5,126.6,green
6234,208.008,green,-12.2,-13.1,126.1,green
6237,208.108,green,-12.0,-12.5,126.2,green
6240,208.208,green,-11.7,-12.4,125.9,green
6243,208.308,green,-12.2,-12.4,125.7,green
6246,208.408,green,-12.2,-12.5,125.8,green
6249,208.508,green,-12.2,-12.3,125.2,green
6252,208.608,green,-12.3,-12.3,125.8,green
6255,208.709,green,-13.4,-11.9,126.4,green
6258,208.809,green,-12.3,-12.1,125.7,green
6261,208.909,green,-11.5,-11.4,125.9,green
6264,209.009,green,-12.2,-12.3,126.1,green
6267,209.109,green,-12.6,-12.2,126.8,green
6270,209.209,green,-13.3,-13.2,126.8,green
6273,209.309,green,-12.4,-12.4,127.0,green
6276,209.409,green,-13.7,-12.8,126.4,green
6279,209.509,green,-13.4,-12.6,126.8,green
6282,209.609,green,-12.2,-12.8,127.3,green
6285,209.71,green,-11.9,-12.9,127.0,green
6288,209.81,green,-13.1,-12.8,126.1,green
6291,209.91,green,-13.8,-12.9,126.4,green
6294,210.01,green,-12.4,-13.3,126.9,green
6297,210.11,green,-13.2,-13.0,126.8,green
6300,210.21,green,-13.0,-12.7,128.0,green
6303,210.31,green,-11.8,-13.1,127.6,green
6306,210.41,green,-13.2,-12.4,127.3,green
6309,210.51,green,-11.7,-12.3,127.7,green
6312,210.61,green,-13.0,-12.1,127.2,green
6315,210.71,green,-13.2,-12.8,126.7,green
6318,210.811,green,-13.7,-13.5,127.4,green
6321,210.911,green,-12.9,-13.4,127.5,green
6324,211.011,green,-14.0,-12.3,128.0,green
6327,211.111,green,-13.7,-13.6,128.0,green
6330,211.211,green,-13.5,-12.7,128.2,green
6333,211.311,green,-12.7,-12.4,127.5,green
6336,211.411,green,-14.0,-12.6,127.7,green
6339,211.511,green,-12.1,-13.8,127.1,green
6342,211.611,green,-12.8,-13.9,129.0,green
6345,211.712,green,-13.3,-13.0,128.1,green
6348,211.812,green,-13.3,-12.4,128.0,green
6351,211.912,green,-12.6,-13.3,127.3,green
6354,212.012,green,-12.7,-14.1,128.6,green
6357,212.112,green,-14.5,-13.7,128.6,green
6360,212.212,green,-14.4,-12.9,128.5,green
6363,212.312,green,-14.0,-14.1,129.1,green
6366,212.412,green,-14.2,-13.3,128.9,green
6369,212.512,green,-14.5,-12.8,128.1,green
6372,212.612,green,-14.3,-12.8,128.1,green
6375,212.712,green,-13.8,-13.6,127.6,green
6378,212.813,green,-13.3,-12.8,127.1,green
6381,212.913,green,-14.0,-14.1,128.0,green
6384,213.013,green,-13.3,-13.1,128.2,green
6387,213.113,green,-13.0,-14.3,128.1,green
6390,213.213,green,-12.8,-13.6,128.9,green
6393,213.313,green,-13.7,-15.8,127.1,green
6396,213.413,green,-13.2,-13.9,128.1,green
6399,213.513,green,-13.0,-12.6,128.4,green
6402,213.613,green,-14.6,-13.9,128.0,green
6405,213.714,green,-13.8,-12.7,128.4,green
6408,213.814,green,-13.7,-13.8,127.6,green
6411,213.914,green,-13.3,-12.8,128.4,green
6414,214.014,green,-13.5,-12.5,128.7,green
6417,214.114,green,-13.2,-12.2,129.1,green
6420,214.214,green,-12.6,-12.8,128.3,green
6423,214.314,green,-14.1,-11.7,128.2,green
6426,214.414,green,-13.9,-13.1,129.3,green
6429,214.514,green,-14.0,-14.2,129.4,green
6432,214.614,green,-13.7,-12.7,128.7,green
6435,214.715,green,-14.6,-13.2,129.2,green
6438,214.815,green,-12.6,-13.4,129.4,green
6441,214.915,green,-13.6,-12.7,129.4,green
6444,215.015,green,-13.2,-12.6,129.9,green
6447,215.115,green,-13.3,-12.5,129.6,green
6450,215.215,green,-13.3,-11.5,129.2,green
6453,215.315,green,-13.4,-13.3,129.2,green
6456,215.415,green,-14.1,-12.6,129.7,green
6459,215.515,green,-13.2,-12.9,130.4,green
6462,215.615,green,-13.3,-11.7,130.6,green
6465,215.716,green,-12.5,-13.5,130.4,green
6468,215.816,green,-12.5,-12.5,130.9,green
6471,215.916,green,-14.3,-12.8,130.3,green
6474,216.016,green,-12.9,-12.0,131.4,green
6477,216.116,green,-12.7,-12.2,131.6,green
6480,216.216,green,-12.8,-12.4,131.3,green
6483,216.316,green,-13.2,-12.8,131.8,green
6486,216.416,green,-13.6,-12.6,131.5,green
6489,216.516,green,-13.9,-13.1,132.5,green
6492,216.616,green,-13.1,-12.8,132.1,green
6495,216.716,green,-13.2,-13.3,132.8,red
6498,216.817,green,-13.8,-12.9,133.0,red
6501,216.917,green,-13.4,-11.8,132.2,green
6504,217.017,green,-12.3,-11.8,132.8,green
6507,217.117,green,-13.4,-11.4,131.6,green
6510,217.217,green,-12.7,-12.7,132.7,green
6513,217.317,green,-12.7,-12.4,132.3,green
6516,217.417,green,-13.4,-12.4,132.0,green
6519,217.517,green,-13.1,-12.7,132.7,green
6522,217.617,green,-12.7,-12.7,133.3,green
6525,217.718,green,-12.9,-12.6,133.6,green
6528,217.818,green,-13.1,-12.4,133.2,green
6531,217.918,green,-12.4,-11.9,133.0,green
6534,218.018,green,-12.7,-12.5,133.3,green
6537,218.118,green,-13.0,-12.6,131.9,green
6540,218.218,green,-13.0,-12.3,131.5,green
6543,218.318,green,-13.4,-10.4,132.5,green
6546,218.418,green,-13.6,-11.6,132.0,green
6549,218.518,green,-13.3,-11.7,132.2,green
6552,218.618,green,-12.1,-11.2,131.1,green
6555,218.718,green,-12.0,-12.5,131.8,green
6558,218.819,green,-12.8,-12.2,131.0,green
6561,218.919,green,-12.2,-12.6,130.8,green
6564,219.019,green,-13.0,-11.6,130.4,green
6567,219.119,green,-11.9,-12.5,130.1,green
6570,219.219,green,-12.2,-11.5,131.3,green
6573,219.319,green,-11.6,-11.7,130.1,green
6576,219.419,green,-11.7,-11.9,130.2,green
6579,219.519,green,-12.4,-12.4,130.7,green
6582,219.619,green,-12.6,-12.2,130.5,green
6585,219.72,green,-12.9,-11.3,131.0,green
6588,219.82,green,-13.3,-11.4,130.0,green
6591,219.92,green,-13.3,-11.7,130.2,green
6594,220.02,green,-13.2,-12.4,129.7,green
6597,220.12,green,-12.7,-13.0,130.9,green
6600,220.22,green,-12.6,-13.0,131.1,green
6603,220.32,green,-12.6,-13.2,130.8,green
6606,220.42,green,-13.3,-12.5,131.3,green
6609,220.52,green,-13.8,-12.6,130.9,green
6612,220.62,green,-12.3,-12.9,130.6,green
6615,220.721,green,-12.3,-13.8,130.9,green
6618,220.821,green,-12.5,-13.7,130.4,green
6621,220.921,green,-13.6,-11.8,130.9,green
6624,221.021,green,-13.7,-12.5,131.0,green
6627,221.121,green,-12.4,-11.6,130.7,green
6630,221.221,green,-12.2,-11.9,129.7,green
6633,221.321,green,-11.5,-12.5,130.2,green
6636,221.421,green,-12.4,-12.6,129.7,green
6639,221.521,green,-12.4,-11.0,128.9,green
6642,221.621,green,-12.4,-11.3,128.9,green
6645,221.722,green,-11.9,-12.2,129.4,green
6648,221.822,green,-11.1,-10.9,130.3,green
6651,221.922,green,-12.6,-11.3,130.5,green
6654,222.022,green,-12.6,-12.0,129.2,green
6657,222.122,green,-12.6,-12.6,128.8,green
6660,222.222,green,-13.3,-12.6,130.3,green
6663,222.322,green,-13.8,-13.2,130.5,green
6666,222.422,green,-14.4,-12.9,129.4,green
6669,222.522,green,-13.7,-13.6,129.8,green
6672,222.622,green,-14.2,-12.7,129.1,green
6675,222.722,green,-13.2,-13.7,129.3,green
6678,222.823,green,-13.3,-12.4,128.4,green
6681,222.923,green,-12.9,-12.8,129.1,green
6684,223.023,green,-12.7,-13.1,128.2,green
6687,223.123,green,-13.4,-12.3,127.9,green
6690,223.223,green,-12.5,-12.6,128.5,green
6693,223.323,green,-13.5,-12.3,127.8,green
6696,223.423,green,-13.0,-11.8,128.9,green
6699,223.523,green,-12.9,-14.0,128.1,green
6702,223.623,green,-11.4,-12.0,128.2,green
6705,223.724,green,-13.3,-12.1,128.6,green
6708,223.824,green,-13.3,-12.1,127.6,green
6711,223.924,green,-13.3,-12.3,128.2,green
6714,224.024,green,-12.5,-12.0,128.0,green
6717,224.124,green,-13.8,-12.3,127.5,green
6720,224.224,green,-13.6,-12.3,127.0,green
6723,224.324,green,-12.9,-11.9,123.0,green
6726,224.424,green,-12.2,-12.9,98.4,red
6729,224.524,occluded,-13.1,-14.0,63.3,green
6732,224.624,occluded,-12.8,-12.5,37.4,none
6735,224.724,occluded,-13.0,-11.9,30.0,none
6738,224.825,occluded,-13.1,-12.3,27.5,none
6741,224.925,occluded,-12.4,-12.0,29.4,none
6744,225.025,occluded,-11.9,-12.1,33.0,none
6747,225.125,occluded,-12.4,-11.7,35.6,none
6750,225.225,occluded,-12.1,-12.5,35.4,none
6753,225.325,occluded,-12.1,-12.6,33.6,none
6756,225.425,occluded,-12.4,-12.1,30.2,none
6759,225.525,occluded,-11.9,-11.3,27.3,none
6762,225.625,green_flash,-11.0,-11.8,26.2,none
6765,225.726,green_flash,-11.3,-11.4,25.3,none
6768,225.826,occluded,-11.6,-12.0,25.5,none
6771,225.926,occluded,-11.7,-11.5,30.2,none
6774,226.026,occluded,-11.4,-11.6,38.9,none
6777,226.126,occluded,-11.5,-11.3,48.2,none
6780,226.226,occluded,-10.9,-12.4,41.2,none
6783,226.326,occluded,-11.0,-11.6,39.0,none
6786,226.426,occluded,-12.2,-11.8,35.9,none
6789,226.526,occluded,-11.3,-11.5,34.6,red
6792,226.626,occluded,-12.2,-11.7,32.0,none
6795,226.727,occluded,-11.8,-11.1,31.7,none
6798,226.827,occluded,-12.5,-11.6,31.9,none
6801,226.927,occluded,-11.8,-11.0,32.1,none
6804,227.027,occluded,-12.4,-11.3,31.5,none
6807,227.127,occluded,-11.1,-11.1,30.7,none
6810,227.227,occluded,-12.5,-11.6,32.2,none
6813,227.327,occluded,-12.3,-11.8,32.9,none
6816,227.427,occluded,-12.3,-10.7,33.4,none
6819,227.527,occluded,-11.6,-11.2,32.6,none
6822,227.627,occluded,-11.5,-11.2,33.0,none
6825,227.728,occluded,-12.0,-11.0,34.0,none
6828,227.828,occluded,-11.6,-11.0,33.8,none
6831,227.928,occluded,-11.2,-11.8,33.8,none
6834,228.028,occluded,-12.3,-10.3,28.1,none
