frame,t,state,red_score,green_score,before_v2_rule
6453,215.315,red,47.5,-4.6,red
6456,215.415,red,47.3,-4.7,red
6459,215.515,red,45.9,-4.6,red
6462,215.615,red,45.4,-4.0,red
6465,215.716,red,47.2,-4.6,red
6468,215.816,red,47.5,-4.7,red
6471,215.916,red,47.9,-4.7,red
6474,216.016,red,47.0,-5.4,none
6477,216.116,red,46.6,-3.9,red
6480,216.216,red,46.2,-5.1,red
6483,216.316,red,47.6,-4.0,red
6486,216.416,red,48.0,-3.9,red
6489,216.516,red,47.4,-4.7,red
6492,216.616,red,48.3,-4.6,red
6495,216.716,red,47.4,-5.1,red
6498,216.817,red,46.8,-4.4,red
6501,216.917,red,47.3,-4.2,red
6504,217.017,red,48.3,-4.4,red
6507,217.117,red,48.0,-4.7,red
6510,217.217,red,47.3,-5.3,red
6513,217.317,red,47.3,-4.9,none
6516,217.417,red,47.4,-5.1,red
6519,217.517,red,47.3,-4.5,none
6522,217.617,red,47.8,-4.8,none
6525,217.718,red,46.9,-4.4,red
6528,217.818,red,46.8,-4.5,red
6531,217.918,red,46.9,-4.1,red
6534,218.018,red,46.9,-4.9,red
6537,218.118,red,46.8,-5.6,none
6540,218.218,red,47.0,-4.7,red
6543,218.318,red,47.2,-4.4,red
6546,218.418,red,47.1,-4.4,red
6549,218.518,red,47.1,-4.1,red
6552,218.618,red,47.3,-4.4,red
6555,218.718,red,47.3,-4.4,red
6558,218.819,red,48.3,-5.6,red
6561,218.919,red,48.1,-4.7,red
6564,219.019,red,48.3,-4.1,red
6567,219.119,red,48.8,-5.0,red
6570,219.219,red,47.5,-4.8,red
6573,219.319,red,47.2,-5.3,red
6576,219.419,red,46.3,-5.2,red
6579,219.519,red,47.6,-4.3,red
6582,219.619,red,48.4,-4.5,red
6585,219.72,red,48.0,-4.7,red
6588,219.82,red,47.6,-4.6,red
6591,219.92,red,47.5,-4.5,red
6594,220.02,red,48.6,-5.3,red
6597,220.12,red,47.5,-5.1,red
6600,220.22,red,47.6,-4.8,red
6603,220.32,red,47.3,-4.6,red
6606,220.42,red,47.5,-4.7,red
6609,220.52,red,47.6,-5.5,none
6612,220.62,red,47.7,-5.0,none
6615,220.721,red,47.5,-4.8,none
6618,220.821,red,48.0,-5.2,red
6621,220.921,red,47.3,-4.8,red
6624,221.021,red,47.2,-4.1,red
6627,221.121,red,47.0,-4.7,red
6630,221.221,red,48.3,-5.3,red
6633,221.321,red,48.2,-5.1,red
6636,221.421,red,47.0,-4.8,red
6639,221.521,red,45.8,-5.1,none
6642,221.621,red,47.0,-4.4,none
6645,221.722,red,46.5,-5.3,red
6648,221.822,red,47.8,-5.2,red
6651,221.922,red,48.8,-4.0,red
6654,222.022,red,47.8,-5.1,red
6657,222.122,red,47.8,-5.0,none
6660,222.222,red,47.2,-5.1,red
6663,222.322,red,46.2,-4.7,none
6666,222.422,red,46.8,-5.0,none
6669,222.522,red,47.9,-4.6,red
6672,222.622,red,47.1,-5.1,red
6675,222.722,red,47.0,-5.1,red
6678,222.823,red,46.3,-4.3,red
6681,222.923,red,47.2,-3.8,red
6684,223.023,red,46.3,-5.1,red
6687,223.123,red,46.9,-4.5,red
6690,223.223,red,47.6,-4.4,red
6693,223.323,red,45.6,-4.5,red
6696,223.423,red,46.3,-4.5,red
6699,223.523,red,46.7,-4.8,red
6702,223.623,red,45.6,-5.3,red
6705,223.724,red,47.3,-5.4,red
6708,223.824,red,45.9,-3.9,none
6711,223.924,red,46.1,-4.8,red
6714,224.024,red,46.9,-5.6,red
6717,224.124,red,47.3,-4.5,red
6720,224.224,red,47.6,-4.2,red
6723,224.324,red,46.5,-5.0,none
6726,224.424,red,47.2,-5.1,red
6729,224.524,red,46.6,-4.9,red
6732,224.624,red,47.4,-4.9,red
6735,224.724,red,46.6,-5.9,red
6738,224.825,red,46.8,-4.9,red
6741,224.925,red,46.3,-4.9,red
6744,225.025,red,47.5,-4.8,none
6747,225.125,red,47.4,-4.2,red
6750,225.225,red,45.8,-4.5,red
6753,225.325,red,45.6,-3.9,red
6756,225.425,red,45.5,-5.1,none
6759,225.525,red,45.5,-4.3,red
6762,225.625,red,46.5,-5.2,red
6765,225.726,red,45.6,-5.2,red
6768,225.826,red,47.5,-4.2,none
6771,225.926,red,46.2,-5.8,red
6774,226.026,red,46.6,-4.7,red
6777,226.126,red,46.2,-4.6,red
6780,226.226,red,46.0,-4.7,none
6783,226.326,red,46.0,-4.0,red
6786,226.426,red,45.6,-4.5,red
6789,226.526,red,46.7,-4.4,red
6792,226.626,red,46.9,-4.7,red
6795,226.727,red,46.9,-4.7,red
6798,226.827,red,46.7,-4.8,red
6801,226.927,red,46.9,-5.1,red
6804,227.027,red,46.9,-4.8,red
6807,227.127,red,46.1,-5.0,red
6810,227.227,red,46.9,-4.7,red
6813,227.327,red,46.7,-4.8,red
6816,227.427,red,46.7,-4.3,red
6819,227.527,red,48.0,-4.0,red
6822,227.627,red,47.5,-4.9,none
6825,227.728,red,48.1,-4.4,red
6828,227.828,red,46.2,-4.6,red
6831,227.928,red,47.1,-4.6,red
6834,228.028,red,47.2,-4.9,red
6837,228.128,red,47.5,-4.8,red
6840,228.228,red,46.9,-5.1,red
6843,228.328,red,46.5,-5.0,red
6846,228.428,red,46.6,-5.2,red
6849,228.528,red,47.7,-5.1,red
6852,228.628,red,47.6,-4.9,none
6855,228.728,red,48.5,-4.5,red
6858,228.829,red,47.8,-4.7,red
6861,228.929,red,48.1,-5.1,red
6864,229.029,red,47.8,-5.4,none
6867,229.129,red,47.0,-5.3,none
6870,229.229,red,47.1,-4.6,red
6873,229.329,red,47.1,-4.3,red
6876,229.429,red,48.9,-5.1,red
6879,229.529,red,48.9,-5.0,red
6882,229.629,red,47.1,-5.2,red
6885,229.73,red,47.1,-5.0,red
6888,229.83,red,47.5,-4.5,red
6891,229.93,red,47.8,-4.7,red
6894,230.03,red,47.8,-5.2,red
6897,230.13,red,47.4,-4.8,red
6900,230.23,red,47.1,-4.3,red
6903,230.33,red,47.1,-4.3,red
6906,230.43,red,48.0,-4.0,red
6909,230.53,red,46.7,-4.5,red
6912,230.63,red,48.8,-4.6,red
6915,230.73,red,47.8,-4.6,red
6918,230.831,red,47.1,-4.8,red
6921,230.931,red,48.1,-5.5,red
6924,231.031,red,47.2,-5.2,red
6927,231.131,red,48.5,-5.0,red
6930,231.231,red,46.7,-4.8,red
6933,231.331,red,46.8,-4.7,red
6936,231.431,red,46.5,-4.2,red
6939,231.531,red,46.6,-4.3,red
6942,231.631,red,46.4,-5.0,red
6945,231.732,red,46.5,-5.0,red
6948,231.832,red,47.9,-4.5,red
6951,231.932,red,47.1,-4.5,red
6954,232.032,red,46.1,-4.6,red
6957,232.132,red,46.5,-4.6,red
6960,232.232,red,46.3,-4.9,red
6963,232.332,red,47.3,-4.9,red
6966,232.432,red,48.1,-4.6,red
6969,232.532,red,46.0,-5.1,red
6972,232.632,red,46.1,-4.7,red
6975,232.733,red,46.9,-4.7,red
6978,232.833,red,47.1,-4.8,red
6981,232.933,red,47.2,-4.5,red
6984,233.033,red,46.7,-4.7,red
6987,233.133,red,46.4,-4.7,red
6990,233.233,red,46.7,-4.2,red
6993,233.333,red,46.7,-3.9,red
6996,233.433,red,47.5,-4.7,red
6999,233.533,red,45.6,-4.1,red
7002,233.633,red,45.7,-5.2,red
7005,233.734,red,46.2,-4.5,red
7008,233.834,red,46.8,-4.6,red
7011,233.934,red,45.8,-4.1,red
7014,234.034,red,45.0,-5.6,red
7017,234.134,red,46.9,-4.7,red
7020,234.234,red,45.0,-4.2,red
7023,234.334,red,45.7,-4.7,red
7026,234.434,red,46.3,-4.8,red
7029,234.534,red,46.5,-4.7,red
7032,234.634,red,47.0,-5.2,red
7035,234.734,red,46.9,-5.1,red
7038,234.835,red,45.0,-4.5,red
7041,234.935,red,45.9,-4.7,red
7044,235.035,red,46.2,-4.3,red
7047,235.135,red,46.0,-4.2,red
7050,235.235,red,45.8,-4.1,none
7053,235.335,red,47.1,-3.9,red
7056,235.435,red,46.6,-4.6,red
7059,235.535,red,46.8,-5.1,red
7062,235.635,red,45.3,-4.8,red
7065,235.736,red,46.6,-5.5,red
7068,235.836,red,46.6,-5.0,red
7071,235.936,red,45.6,-4.5,red
7074,236.036,red,46.8,-4.9,red
7077,236.136,red,46.4,-5.6,red
7080,236.236,red,46.2,-5.0,red
7083,236.336,red,47.6,-5.0,red
7086,236.436,red,46.2,-4.7,red
7089,236.536,red,47.1,-5.0,red
7092,236.636,red,46.3,-4.4,red
7095,236.736,red,46.3,-4.8,red
7098,236.837,red,46.2,-4.7,red
7101,236.937,red,46.2,-5.1,red
7104,237.037,red,46.7,-4.8,red
7107,237.137,red,46.4,-4.3,red
7110,237.237,red,47.0,-4.9,red
7113,237.337,red,46.8,-5.3,red
7116,237.437,red,47.2,-5.0,red
7119,237.537,red,46.9,-4.8,red
7122,237.637,red,47.3,-5.3,red
7125,237.738,red,46.7,-4.5,red
7128,237.838,red,47.2,-4.6,red
7131,237.938,red,48.7,-3.8,red
7134,238.038,red,46.2,-4.7,red
7137,238.138,red,45.9,-4.2,red
7140,238.238,red,47.9,-4.1,red
7143,238.338,red,49.0,-4.3,red
7146,238.438,red,46.9,-5.4,red
7149,238.538,red,46.6,-5.0,red
7152,238.638,red,47.4,-5.3,red
7155,238.739,red,48.3,-5.0,red
7158,238.839,red,46.9,-5.0,red
7161,238.939,red,46.4,-4.0,red
7164,239.039,red,46.8,-4.9,red
7167,239.139,red,47.1,-5.1,red
7170,239.239,red,47.2,-4.9,red
7173,239.339,red,46.0,-4.1,red
7176,239.439,red,47.0,-4.4,red
7179,239.539,red,46.8,-3.8,red
7182,239.639,red,46.8,-4.7,red
7185,239.74,red,46.8,-5.1,red
7188,239.84,red,46.7,-4.7,red
7191,239.94,red,46.7,-5.1,red
7194,240.04,red,46.3,-4.5,red
7197,240.14,red,46.9,-5.1,red
7200,240.24,red,46.9,-5.0,red
7203,240.34,red,47.1,-5.3,red
7206,240.44,red,46.2,-4.0,red
7209,240.54,red,46.0,-4.7,red
7212,240.64,red,47.0,-4.6,red
7215,240.74,red,47.4,-4.8,red
7218,240.841,red,46.2,-5.1,red
7221,240.941,red,46.3,-4.8,red
7224,241.041,red,46.5,-4.5,red
7227,241.141,red,46.8,-4.7,red
7230,241.241,red,46.1,-5.0,red
7233,241.341,red,47.6,-4.8,red
7236,241.441,red,45.3,-4.5,red
7239,241.541,red,47.2,-4.2,red
7242,241.641,red,46.2,-5.1,red
7245,241.742,red,46.2,-5.0,red
7248,241.842,red,46.1,-4.2,none
7251,241.942,red,47.1,-5.1,red
7254,242.042,red,46.0,-5.3,red
7257,242.142,red,45.6,-4.8,none
7260,242.242,red,46.1,-4.8,none
7263,242.342,red,46.2,-4.9,red
7266,242.442,red,46.3,-4.2,red
7269,242.542,red,46.7,-5.3,red
7272,242.642,red,47.0,-4.4,red
7275,242.742,red,46.2,-5.2,none
7278,242.843,red,46.3,-5.1,red
7281,242.943,red,45.2,-4.6,none
7284,243.043,red,45.0,-4.6,none
7287,243.143,red,45.5,-5.0,none
7290,243.243,red,46.5,-5.6,red
7293,243.343,red,46.6,-5.0,red
7296,243.443,red,45.8,-4.5,red
7299,243.543,red,46.1,-4.7,red
7302,243.643,red,45.1,-4.4,none
7305,243.744,red,46.0,-4.0,red
7308,243.844,red,45.5,-4.2,red
7311,243.944,red,46.0,-5.6,red
7314,244.044,red,46.7,-4.7,red
7317,244.144,red,45.2,-3.8,none
7320,244.244,red,46.4,-3.7,none
7323,244.344,red,46.5,-4.7,none
7326,244.444,red,45.8,-4.4,red
7329,244.544,red,46.9,-4.2,none
7332,244.644,red,45.6,-3.8,none
7335,244.745,red,45.0,-4.4,none
7338,244.845,red,45.6,-4.1,none
7341,244.945,green,2.6,38.8,none
7344,245.045,green,2.3,39.8,none
7347,245.145,green,2.9,39.1,none
7350,245.245,green,1.7,40.3,none
7353,245.345,green,2.7,40.2,none
7356,245.445,green,2.0,39.7,none
7359,245.545,green,2.4,38.7,none
7362,245.645,green,1.4,38.6,none
7365,245.746,green,1.5,40.3,none
7368,245.846,green,2.3,38.2,none
7371,245.946,green,1.4,38.4,none
7374,246.046,green,1.9,39.5,none
7377,246.146,green,2.5,39.3,none
7380,246.246,green,1.5,39.9,none
7383,246.346,green,1.7,39.5,none
7386,246.446,green,1.9,38.5,none
7389,246.546,green,2.6,38.5,none
7392,246.646,green,2.1,38.4,none
7395,246.746,green,2.3,38.4,none
7398,246.847,green,1.5,39.2,none
7401,246.947,green,2.6,38.9,none
7404,247.047,green,2.5,39.0,none
7407,247.147,green,2.9,38.9,none
7410,247.247,green,2.9,38.7,none
7413,247.347,green,2.3,37.8,none
7416,247.447,green,2.2,38.2,none
7419,247.547,green,2.8,37.1,none
7422,247.647,green,2.1,37.2,none
7425,247.748,green,2.5,37.0,none
7428,247.848,green,2.8,37.0,none
7431,247.948,green,3.1,37.4,none
7434,248.048,green,2.5,36.1,none
7437,248.148,green,2.3,36.4,none
7440,248.248,green,2.4,35.9,none
7443,248.348,green,2.4,37.0,none
7446,248.448,green,2.3,35.4,none
7449,248.548,green,2.0,35.5,none
7452,248.648,green,2.1,35.9,none
7455,248.748,green,2.2,35.9,none
7458,248.849,green,2.0,35.4,none
7461,248.949,green,2.7,35.2,none
7464,249.049,green,2.8,36.1,none
7467,249.149,green,2.5,35.6,none
7470,249.249,green,2.3,35.9,none
7473,249.349,green,1.9,34.9,none
7476,249.449,green,2.7,36.1,none
7479,249.549,green,2.3,35.4,none
7482,249.649,green,1.9,34.4,none
7485,249.75,green,1.7,34.6,none
7488,249.85,green,2.7,34.3,none
7491,249.95,green,2.5,34.6,none
7494,250.05,green,2.7,35.8,none
7497,250.15,green,1.9,35.0,none
7500,250.25,green,1.7,35.1,none
7503,250.35,green,1.8,35.8,none
7506,250.45,green,1.6,35.8,none
7509,250.55,green,2.5,34.5,none
7512,250.65,green,2.2,35.0,none
7515,250.751,green,1.8,34.4,none
7518,250.851,green,2.2,34.9,none
7521,250.951,green,2.4,35.5,none
7524,251.051,green,3.0,35.4,none
7527,251.151,green,1.9,35.6,none
7530,251.251,green,1.6,36.9,none
7533,251.351,green,2.2,36.0,none
7536,251.451,green,2.6,35.4,none
7539,251.551,green,2.5,35.5,none
7542,251.651,green,2.1,35.6,none
7545,251.752,green,2.9,36.2,none
7548,251.852,green,2.2,37.1,none
7551,251.952,green,3.2,38.1,none
7554,252.052,green,2.3,36.3,none
7557,252.152,green,2.2,36.2,none
7560,252.252,green,2.7,36.3,none
7563,252.352,green,1.9,36.5,none
7566,252.452,green,2.4,36.5,none
7569,252.552,green,1.9,37.6,none
7572,252.652,green,2.5,37.4,none
7575,252.752,green,2.5,38.3,none
7578,252.853,green,2.4,37.4,none
7581,252.953,green,2.0,37.7,none
7584,253.053,green,2.7,39.3,none
7587,253.153,green,2.7,39.1,none
7590,253.253,green,2.5,38.4,none
7593,253.353,green,1.9,38.4,none
7596,253.453,green,3.4,38.1,none
7599,253.553,green,2.6,38.0,none
7602,253.653,green,2.9,38.4,none
7605,253.754,green,1.7,38.2,none
7608,253.854,green,1.8,38.0,none
7611,253.954,green,2.7,40.6,none
7614,254.054,green,2.6,38.8,none
7617,254.154,green,2.9,39.2,none
7620,254.254,green,2.6,38.4,none
7623,254.354,green,2.5,38.9,none
7626,254.454,green,2.9,38.9,none
7629,254.554,green,3.0,37.7,none
7632,254.654,green,2.3,40.8,none
7635,254.754,green,2.5,38.1,none
7638,254.855,green,2.5,39.3,none
7641,254.955,green,2.4,38.5,none
7644,255.055,green,2.8,38.9,none
7647,255.155,green,3.2,37.7,none
7650,255.255,green,1.8,40.0,none
7653,255.355,green,2.0,38.6,none
7656,255.455,green,2.3,39.3,none
7659,255.555,green,2.5,38.1,none
7662,255.655,green,2.8,39.4,none
7665,255.756,green,2.2,38.2,none
7668,255.856,green,2.1,38.5,none
7671,255.956,green,2.7,39.2,none
7674,256.056,green,2.1,38.0,none
7677,256.156,green,2.6,38.1,none
7680,256.256,green,2.7,38.4,none
7683,256.356,green,2.0,38.9,none
7686,256.456,green,2.7,37.6,none
7689,256.556,green,2.8,38.8,none
7692,256.656,green,3.1,38.4,none
7695,256.757,green,2.2,37.8,none
7698,256.857,green,2.3,37.1,none
7701,256.957,green,2.8,36.2,none
7704,257.057,green,2.8,36.3,none
7707,257.157,green,2.3,37.0,none
7710,257.257,green,2.4,36.4,none
7713,257.357,green,1.8,37.5,none
7716,257.457,green,2.7,35.6,none
7719,257.557,green,2.1,37.0,none
7722,257.657,green,2.3,37.0,none
7725,257.758,green,2.9,37.0,none
7728,257.858,green,1.9,36.1,none
7731,257.958,green,3.0,36.2,none
7734,258.058,green,2.3,34.9,none
7737,258.158,green,2.4,34.5,none
7740,258.258,green,2.5,35.5,none
7743,258.358,green,2.4,36.1,none
7746,258.458,green,3.1,34.7,none
7749,258.558,green,3.1,35.2,none
7752,258.658,green,2.5,35.8,none
7755,258.759,green,2.0,35.5,none
7758,258.859,green,2.8,35.3,none
7761,258.959,green,2.8,35.8,none
7764,259.059,green,2.9,35.3,none
7767,259.159,green,2.9,35.6,none
7770,259.259,green,2.2,35.7,none
7773,259.359,green,2.5,34.4,none
7776,259.459,green,2.4,35.2,none
7779,259.559,green,2.9,35.0,none
7782,259.659,green,1.8,34.1,none
7785,259.76,green,2.6,34.6,none
7788,259.86,green,2.4,34.4,none
7791,259.96,green,2.7,34.2,none
7794,260.06,green,2.1,35.2,none
7797,260.16,green,2.7,35.5,none
7800,260.26,green,1.4,34.9,none
7803,260.36,green,1.6,35.0,none
7806,260.46,green,2.7,35.1,none
7809,260.56,green,2.4,35.7,none
7812,260.66,green,2.6,35.3,none
7815,260.76,green,3.1,35.4,none
7818,260.861,green,2.1,35.2,none
7821,260.961,green,2.0,34.8,none
7824,261.061,green,2.4,34.9,none
7827,261.161,green,2.5,35.5,none
7830,261.261,green,2.4,36.3,none
7833,261.361,green,2.4,36.6,none
7836,261.461,green,2.6,36.5,none
7839,261.561,green,2.3,37.0,none
7842,261.661,green,2.4,36.1,none
7845,261.762,green,2.3,37.0,none
7848,261.862,green,2.2,37.5,none
7851,261.962,green,2.4,37.5,none
7854,262.062,green,2.6,36.5,none
7857,262.162,green,2.2,37.6,none
7860,262.262,green,2.4,37.6,none
7863,262.362,green,2.3,37.4,none
7866,262.462,green,2.6,39.3,none
7869,262.562,green,2.1,36.7,none
7872,262.662,green,2.2,39.0,none
7875,262.762,green,2.2,38.7,none
7878,262.863,green,2.5,38.1,none
7881,262.963,green,2.4,38.9,none
7884,263.063,green,2.7,39.0,none
7887,263.163,green,2.0,39.2,none
7890,263.263,green,1.2,38.7,none
7893,263.363,green,2.0,38.4,none
7896,263.463,green,2.7,38.9,none
7899,263.563,green,2.2,39.0,none
7902,263.663,green,3.3,38.7,none
7905,263.764,green,1.9,40.3,none
7908,263.864,green,1.6,40.1,none
7911,263.964,green,2.6,40.7,none
7914,264.064,green,1.9,38.7,none
7917,264.164,green,2.0,39.8,none
7920,264.264,green,2.3,39.1,none
7923,264.364,green,2.3,38.7,none
7926,264.464,green,2.7,38.8,none
7929,264.564,green,2.2,38.9,none
7932,264.664,green,2.1,39.1,none
7935,264.764,green,2.0,39.4,none
7938,264.865,green,1.9,38.5,none
7941,264.965,green,2.6,39.2,none
7944,265.065,green,2.5,39.1,none
7947,265.165,green,2.5,38.2,none
7950,265.265,green,2.3,38.8,none
7953,265.365,green,2.2,37.8,none
7956,265.465,green,2.6,38.2,none
7959,265.565,green,2.0,38.4,none
7962,265.665,green,2.9,38.5,none
7965,265.766,green,2.3,37.9,none
7968,265.866,green,1.7,37.9,none
7971,265.966,green,1.8,37.0,none
7974,266.066,green,2.6,36.7,none
7977,266.166,green,2.4,36.4,none
7980,266.266,green,1.8,37.5,none
7983,266.366,green,2.8,38.1,none
7986,266.466,green,3.2,36.4,none
7989,266.566,green,2.4,36.6,none
7992,266.666,green,2.3,37.0,none
7995,266.766,green,1.7,36.2,none
7998,266.867,green,2.3,34.5,none
8001,266.967,green,2.4,35.0,none
8004,267.067,green,2.4,35.3,none
8007,267.167,green,2.6,34.7,none
8010,267.267,green,2.2,35.2,none
8013,267.367,green,2.3,35.3,none
8016,267.467,green,2.9,33.2,none
8019,267.567,green,2.2,35.4,none
8022,267.667,green,2.3,34.9,none
8025,267.768,green,1.7,34.2,none
8028,267.868,green,2.8,33.7,none
8031,267.968,green,2.9,34.9,none
8034,268.068,green,2.6,34.7,none
8037,268.168,green,2.0,35.6,none
8040,268.268,green,2.3,34.6,none
8043,268.368,green,2.3,33.8,none
8046,268.468,green,2.8,33.6,none
8049,268.568,green,1.6,35.4,none
8052,268.668,green,2.4,34.3,none
8055,268.768,green,2.1,34.4,none
8058,268.869,green,2.2,34.0,none
8061,268.969,green,2.8,34.2,none
8064,269.069,green,2.2,34.8,none
8067,269.169,green,2.8,35.2,none
8070,269.269,green,2.1,34.1,none
8073,269.369,green,2.2,34.8,none
8076,269.469,green,2.3,34.3,none
8079,269.569,green,2.0,34.2,none
8082,269.669,green,2.2,36.0,none
8085,269.77,green,2.1,35.4,none
8088,269.87,green,2.4,36.5,none
8091,269.97,green,1.9,36.3,none
8094,270.07,green,2.2,35.7,none
8097,270.17,green,2.3,36.8,none
8100,270.27,green,2.3,35.7,none
8103,270.37,green,2.6,35.5,none
8106,270.47,green,2.1,37.0,none
8109,270.57,green,2.7,36.4,none
8112,270.67,green,1.9,36.6,none
8115,270.77,green,1.9,36.7,none
8118,270.871,green,2.1,36.6,none
8121,270.971,green,2.6,36.7,none
8124,271.071,green,2.4,36.5,none
8127,271.171,green,3.4,36.9,none
8130,271.271,green,2.1,38.0,none
8133,271.371,green,2.3,37.0,none
8136,271.471,green,2.1,37.4,none
8139,271.571,green,3.2,37.8,none
8142,271.671,green,2.5,37.6,none
8145,271.772,green,1.9,38.8,none
8148,271.872,green,2.3,37.4,none
8151,271.972,green,2.6,36.9,none
8154,272.072,green,2.5,38.2,none
8157,272.172,green,2.8,39.0,none
8160,272.272,green,1.7,39.0,none
8163,272.372,green,1.9,38.6,none
8166,272.472,green,2.0,39.1,none
8169,272.572,green,3.0,39.8,none
8172,272.672,green,2.4,37.8,none
8175,272.772,green,2.4,38.3,none
8178,272.873,green,2.6,39.3,none
8181,272.973,green,2.2,38.0,none
8184,273.073,green,2.5,38.4,none
8187,273.173,green,2.3,38.1,none
8190,273.273,green,2.3,38.2,none
8193,273.373,green,2.4,39.0,none
8196,273.473,green,2.2,38.1,none
8199,273.573,green,2.3,39.0,none
8202,273.673,green,2.2,38.5,none
8205,273.774,green,3.2,38.7,none
8208,273.874,green,1.9,38.1,none
8211,273.974,green,2.6,38.6,none
8214,274.074,green,2.4,38.7,none
8217,274.174,green,2.4,38.3,none
8220,274.274,green,2.7,38.4,none
8223,274.374,green,2.8,38.2,none
8226,274.474,green,2.0,38.2,none
8229,274.574,green,2.0,38.0,none
8232,274.674,green,2.0,37.8,none
8235,274.774,green,2.1,37.9,none
8238,274.875,green_flash,1.8,-2.3,none
8241,274.975,green_flash,2.4,-3.4,none
8244,275.075,green_flash,2.4,-4.2,none
8247,275.175,green_flash,2.4,-4.9,none
8250,275.275,green_flash,1.3,-3.8,none
8253,275.375,green,2.7,33.3,none
8256,275.475,green,3.0,36.2,none
8259,275.575,green,2.5,35.1,none
8262,275.675,green,2.5,35.1,none
8265,275.776,green,2.5,35.0,none
8268,275.876,green_flash,2.7,-4.0,none
8271,275.976,green_flash,2.1,-3.5,none
8274,276.076,green_flash,2.4,-4.3,none
8277,276.176,green_flash,2.6,-4.1,none
8280,276.276,green_flash,2.4,-3.6,none
8283,276.376,green,3.3,33.0,none
8286,276.476,green,3.0,33.0,none
8289,276.576,green,2.9,34.5,none
8292,276.676,green,2.8,34.1,none
8295,276.776,green,2.2,34.2,none
8298,276.877,green_flash,2.7,-3.8,none
8301,276.977,green_flash,2.7,-5.0,none
8304,277.077,green_flash,3.3,-4.2,none
8307,277.177,green_flash,2.7,-5.0,none
8310,277.277,green_flash,2.4,-4.4,none
8313,277.377,green,3.4,33.2,none
8316,277.477,green,2.7,34.3,none
8319,277.577,green,2.9,34.3,none
8322,277.677,green,2.9,32.8,none
8325,277.778,green,2.8,34.7,none
8328,277.878,green_flash,1.9,-3.8,none
8331,277.978,red,49.5,-4.2,red
8334,278.078,red,47.3,-4.5,red
8337,278.178,red,48.0,-4.9,red
8340,278.278,red,46.5,-4.5,red
8343,278.378,red,46.7,-4.4,red
8346,278.478,red,48.6,-4.6,red
8349,278.578,red,46.7,-4.4,red
8352,278.678,red,46.6,-5.0,red
8355,278.778,red,46.3,-4.9,red
8358,278.879,red,48.0,-4.3,red
8361,278.979,red,46.8,-5.1,red
8364,279.079,red,47.8,-5.1,red
8367,279.179,red,47.9,-4.2,red
8370,279.279,red,47.1,-4.5,red
8373,279.379,red,47.3,-4.5,red
8376,279.479,red,47.3,-4.4,red
8379,279.579,red,47.8,-4.4,none
8382,279.679,red,47.1,-5.0,red
8385,279.78,red,47.1,-4.0,red
8388,279.88,red,47.9,-5.0,red
8391,279.98,red,46.9,-4.9,red
8394,280.08,red,47.2,-5.4,none
8397,280.18,red,47.9,-4.1,red
8400,280.28,red,47.5,-4.4,red
8403,280.38,red,46.7,-4.5,red
8406,280.48,red,47.3,-4.5,red
8409,280.58,red,48.3,-5.4,red
8412,280.68,red,47.8,-4.7,red
8415,280.78,red,49.1,-4.6,red
8418,280.881,red,47.9,-4.9,red
8421,280.981,red,47.2,-4.8,red
8424,281.081,red,47.0,-5.0,red
8427,281.181,red,48.5,-5.3,red
8430,281.281,red,47.3,-4.6,red
8433,281.381,red,48.3,-4.8,red
8436,281.481,red,47.6,-5.6,red
8439,281.581,red,48.7,-5.1,red
8442,281.681,red,48.2,-4.4,red
8445,281.782,red,48.8,-4.6,red
8448,281.882,red,48.0,-5.2,red
8451,281.982,red,49.0,-5.2,red
8454,282.082,red,48.6,-4.8,red
8457,282.182,red,49.3,-4.5,red
8460,282.282,red,47.8,-4.1,red
8463,282.382,red,48.0,-4.2,red
8466,282.482,red,48.3,-4.2,red
8469,282.582,red,48.7,-5.2,red
8472,282.682,red,48.8,-5.3,red
8475,282.782,red,48.5,-4.5,red
8478,282.883,red,49.2,-5.1,red
8481,282.983,red,48.1,-4.2,red
8484,283.083,red,47.9,-5.0,red
8487,283.183,red,48.9,-5.2,red
8490,283.283,red,47.4,-5.0,red
8493,283.383,red,48.7,-5.5,red
8496,283.483,red,48.2,-4.8,red
8499,283.583,red,48.6,-5.4,red
8502,283.683,red,48.1,-4.6,red
8505,283.784,red,49.2,-5.1,red
8508,283.884,red,47.3,-4.8,red
8511,283.984,red,47.8,-4.9,red
8514,284.084,red,47.8,-4.9,red
8517,284.184,red,48.2,-4.0,red
8520,284.284,red,47.5,-4.5,red
8523,284.384,red,47.6,-4.0,red
8526,284.484,red,47.1,-4.7,red
8529,284.584,red,47.0,-4.1,red
8532,284.684,red,46.4,-4.6,red
8535,284.784,red,46.7,-4.7,red
8538,284.885,red,46.9,-5.0,red
8541,284.985,red,47.1,-4.7,red
8544,285.085,red,47.3,-4.8,red
8547,285.185,red,46.2,-4.3,red
8550,285.285,red,46.6,-4.7,none
8553,285.385,red,47.8,-4.3,red
8556,285.485,red,46.0,-4.5,red
8559,285.585,red,46.0,-4.8,none
8562,285.685,red,47.8,-4.5,red
8565,285.786,red,48.0,-5.4,red
8568,285.886,red,47.2,-4.6,red
8571,285.986,red,47.3,-4.6,red
8574,286.086,red,47.7,-4.7,red
8577,286.186,red,44.8,-4.6,none
8580,286.286,red,46.4,-4.8,none
8583,286.386,red,46.6,-4.7,red
8586,286.486,red,46.1,-4.7,red
